SUA_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
3014,4105,5387,12244,15046,15940,11755,3246,338,35,68108,18,53,109,111,132,128,61,13,3,627,0,11,47,44,38,24,3,0,0,171,161,129,274,364,485,339,57,4,0,1826,3,7,52,81,56,40,9,0,0,242,34,73,378,519,560,353,70,3,0,1990,48,69,172,251,274,168,37,3,0,1017,1474,1152,1331,1417,1900,1292,323,13,3,8905,1893,1106,1240,1007,1056,699,123,8,4,7136,16,49,142,177,308,213,53,4,0,966,44,73,125,126,140,88,17,5,0,619,30,152,431,517,502,260,38,3,0,1939,47,130,294,364,475,336,104,9,0,1771,77,255,737,1082,948,563,159,13,0,3832,70,197,499,665,835,545,117,3,0,2933,23,81,423,675,784,461,49,3,0,2495,127,287,1219,2297,2719,1670,237,16,0,8563,252,964,2710,3397,4378,3322,535,29,0,15585,140,148,237,287,235,129,46,3,0,1230,148,282,584,620,651,348,85,5,0,2723
3015,1936,3035,6617,6047,6124,4729,1289,137,19,29928,24,37,78,92,85,76,59,12,5,462,0,8,34,17,34,9,0,0,0,110,77,80,170,202,194,131,23,3,0,879,0,0,28,19,29,8,0,0,0,97,14,62,190,157,166,103,18,0,0,706,20,42,86,101,119,70,4,3,0,436,571,479,553,555,608,438,99,3,0,3313,788,366,348,247,228,160,32,4,0,2173,12,32,77,89,101,109,21,0,0,447,15,31,40,20,27,20,6,0,0,159,21,123,318,257,198,95,13,0,0,1031,20,74,101,89,96,67,26,5,0,485,60,175,374,340,256,165,47,0,0,1416,23,62,149,152,214,158,41,0,0,800,28,122,385,405,432,235,28,0,0,1635,90,246,816,1149,1405,974,171,14,0,4862,165,665,1533,1451,1758,1397,216,9,0,7182,43,37,66,57,57,24,8,0,0,297,83,161,266,188,208,143,42,6,0,1096
3016,2609,5279,9938,8574,8235,5442,1189,124,11,41399,7,11,20,28,30,28,9,3,0,133,4,15,38,51,51,21,0,0,0,179,69,69,191,178,194,126,27,0,0,859,0,16,96,113,81,35,0,0,0,346,16,55,185,250,220,137,23,0,0,889,14,32,129,107,125,70,19,0,0,493,885,941,918,754,787,492,90,3,0,4861,1030,799,652,457,405,217,42,3,0,3607,25,46,184,166,213,139,26,10,0,808,43,55,97,78,64,27,4,0,0,371,17,68,259,199,163,86,16,0,0,803,40,83,184,152,142,104,21,3,0,736,41,213,481,426,326,208,48,9,0,1742,35,115,279,260,320,227,22,3,0,1268,64,398,1045,1035,956,482,53,4,0,4038,116,397,1209,1466,1508,914,153,14,0,5782,187,936,2343,2117,2164,1563,248,9,4,9574,66,81,117,96,79,43,14,7,0,507,89,202,381,296,271,150,48,4,0,1434
3017,240,360,574,562,669,541,158,18,6,3129,3,4,14,11,10,12,4,3,0,64,0,3,4,0,0,0,0,0,0,8,13,19,37,42,43,33,11,0,0,198,0,0,0,0,0,0,0,0,0,0,0,3,11,14,17,10,0,0,0,62,3,0,6,10,3,5,3,0,0,34,81,62,70,74,97,66,15,3,0,464,96,43,50,29,31,39,5,0,0,298,0,3,14,25,25,19,4,0,0,86,4,8,5,3,9,3,3,0,0,34,3,3,12,16,11,5,0,0,0,43,3,10,0,10,10,5,3,3,0,40,6,10,31,13,17,20,4,0,0,97,3,4,9,14,28,10,0,4,0,77,0,5,14,34,51,30,9,0,0,150,5,23,66,118,142,79,14,0,0,449,12,34,103,110,156,138,13,0,0,574,3,0,3,5,6,3,0,0,0,29,3,13,24,26,14,22,3,0,0,110
3018,226,351,709,840,915,717,138,26,0,3934,7,3,9,0,8,6,14,0,0,43,0,10,24,12,18,7,0,0,0,78,15,3,9,17,11,9,6,0,0,61,0,0,13,10,7,4,0,0,0,37,3,6,19,24,31,23,3,0,0,110,4,7,3,8,16,7,0,0,0,49,96,54,86,94,115,91,10,0,0,547,104,72,51,67,76,33,8,3,0,406,0,6,7,11,25,8,3,0,0,67,0,3,5,6,0,6,0,0,0,23,0,4,19,22,20,4,0,0,0,68,3,13,20,12,24,10,5,3,0,87,5,17,22,45,31,25,9,0,0,153,4,4,32,41,39,20,4,0,0,151,3,16,59,57,76,43,3,0,0,262,10,29,123,193,216,118,16,0,0,702,18,45,123,154,203,165,24,3,0,736,8,0,4,3,14,10,3,0,0,54,16,23,32,34,38,18,0,0,0,159
4000,2971,4585,10141,11389,14499,13371,4420,876,157,62427,119,258,646,950,1288,1341,848,231,22,5705,3,34,111,76,97,58,10,0,0,388,196,233,516,687,776,568,108,14,8,3109,3,5,29,30,53,42,8,0,0,177,24,46,156,234,309,207,60,8,0,1037,37,59,151,182,234,142,28,0,0,844,919,661,939,1081,1512,1064,191,13,5,6387,958,557,681,697,880,680,158,13,6,4634,11,63,112,210,345,275,79,11,0,1112,16,39,71,64,60,52,18,0,0,319,18,67,227,254,238,144,28,4,0,976,13,39,86,144,162,117,38,3,0,611,26,125,359,433,440,329,83,8,0,1817,34,108,354,411,622,455,102,7,0,2098,22,86,408,654,690,457,71,6,0,2396,62,324,1178,1544,1711,1480,290,11,3,6611,171,664,1582,1940,3254,2968,416,15,10,11021,47,67,73,109,115,80,29,6,0,525,78,155,287,367,384,230,61,11,3,1582
4001,12590,27663,67179,65223,64481,46877,11998,1420,185,297610,50,144,314,418,500,353,165,33,9,1990,3,33,276,235,193,84,22,0,0,842,624,826,2177,2566,2990,1879,359,27,9,11455,5,98,588,525,445,202,20,3,0,1889,118,452,1239,1303,1420,918,257,22,4,5732,100,325,1024,1164,1305,768,175,10,0,4871,5418,6421,6632,5052,6101,3922,809,60,5,34424,5745,4832,4174,2418,2181,1284,279,20,4,20943,66,346,1034,1077,1279,785,152,17,0,4748,187,354,960,701,542,368,105,8,0,3235,77,589,2689,2793,2637,1431,211,15,5,10443,95,380,966,843,941,671,216,29,3,4153,200,1253,4343,4275,3529,2214,583,50,0,16452,159,769,2449,2397,2873,1995,470,32,7,11147,83,814,4589,5671,5516,3632,447,18,4,20766,557,2071,7031,8117,9080,7150,1312,89,8,35417,712,5005,15674,14888,17195,13778,2310,103,14,69668,451,662,891,793,733,493,146,23,0,4199,401,1215,2591,2185,2317,1580,395,28,0,10717
4002,403,589,1305,1326,1529,1205,283,49,12,6701,7,20,29,31,28,24,14,8,0,167,0,0,3,3,3,0,0,0,0,8,28,16,30,51,71,37,5,0,0,240,0,0,0,4,5,0,0,0,0,19,3,4,26,31,30,18,3,0,0,118,3,6,14,21,32,22,3,0,0,100,164,119,184,207,208,162,25,0,0,1075,194,99,99,80,92,60,9,0,0,629,3,8,24,25,46,30,6,0,0,140,4,7,15,17,15,8,0,0,0,63,0,14,42,34,36,16,0,0,0,139,4,15,25,18,26,20,0,0,0,107,3,16,40,40,46,35,14,0,0,194,5,9,35,36,62,48,11,0,0,213,3,4,73,96,103,45,3,0,0,333,13,36,168,204,249,141,29,0,0,840,19,114,288,260,366,340,45,0,0,1435,4,8,12,8,5,0,3,0,0,47,18,21,57,46,43,40,6,0,0,241
4003,212,402,851,664,757,579,126,27,3,3616,4,15,34,32,18,21,3,0,0,119,0,0,0,0,3,0,0,0,0,10,16,30,74,55,66,31,3,0,0,276,0,0,3,0,5,3,0,0,0,10,3,3,9,8,15,12,0,0,0,53,5,24,58,36,26,17,3,0,0,170,76,91,111,86,107,63,14,0,0,549,84,49,38,22,40,17,3,0,0,252,0,4,13,10,11,11,3,0,0,59,0,11,7,3,6,3,0,0,0,27,0,3,16,8,16,9,0,0,0,59,7,10,10,3,12,9,0,0,0,38,4,14,30,9,17,12,4,0,0,89,0,12,19,30,39,31,8,4,0,143,0,7,41,51,71,27,8,0,0,204,0,20,49,49,79,78,18,3,0,299,10,62,105,138,198,146,21,0,0,690,0,6,7,6,5,3,3,0,0,30,4,11,23,13,23,11,7,0,0,90
4004,152,255,554,471,572,480,104,7,0,2602,6,3,9,4,3,10,0,0,0,31,0,3,4,0,0,3,0,0,0,15,0,0,0,5,3,3,0,0,0,12,0,0,0,0,0,4,0,0,0,4,5,3,7,7,13,9,0,0,0,45,0,0,0,3,6,8,3,0,0,27,54,46,56,51,83,49,8,0,0,350,55,46,49,42,64,38,8,0,0,303,0,0,3,5,8,4,0,0,0,21,3,3,6,3,0,3,0,0,0,19,3,3,14,11,13,8,3,0,0,53,0,4,8,11,11,0,0,0,0,34,0,13,15,9,13,7,3,0,0,59,0,6,20,8,33,22,11,0,0,102,3,23,85,80,95,55,8,0,0,343,4,35,77,95,83,60,18,0,0,370,6,59,136,113,169,139,13,0,0,631,3,0,3,5,6,3,0,0,0,17,0,9,18,15,14,9,3,0,0,75
4005,226,304,749,717,760,607,149,19,4,3537,0,0,10,21,26,30,13,3,0,102,0,0,3,0,0,5,0,0,0,9,19,9,22,23,47,25,3,0,0,157,0,4,3,3,0,0,0,0,0,11,3,4,20,17,18,11,0,0,0,72,4,3,11,12,13,5,0,0,0,56,102,56,100,114,113,69,11,4,0,573,59,60,56,43,37,30,3,0,0,287,0,4,4,10,21,9,0,0,0,54,4,3,7,5,6,0,0,0,0,20,3,8,20,25,25,9,0,0,0,87,0,0,7,12,23,6,3,0,0,51,8,7,36,29,36,16,4,0,0,138,0,13,21,30,26,23,9,0,0,117,3,10,43,56,51,33,3,0,0,192,3,28,81,111,96,84,13,0,0,422,16,47,152,122,204,180,17,0,0,738,0,0,3,3,6,9,3,0,0,29,4,15,31,28,31,19,5,0,0,133
4006,156,263,502,508,671,441,91,5,0,2635,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,3,16,17,14,11,4,0,0,79,0,0,0,0,0,0,0,0,0,3,0,3,4,10,19,3,0,0,0,40,0,3,6,7,3,0,0,0,0,22,85,46,66,85,111,37,11,0,0,437,71,41,47,40,50,23,0,0,0,269,0,0,0,3,12,3,3,0,0,26,0,5,4,3,3,3,0,0,0,16,0,5,11,12,12,4,0,0,0,42,0,4,3,10,8,7,0,0,0,24,3,9,19,10,9,7,0,0,0,62,0,3,15,18,22,18,4,0,0,80,0,12,32,39,49,18,3,0,0,152,5,23,68,62,81,70,7,0,0,314,3,68,131,146,185,189,13,0,0,737,0,3,0,9,0,3,0,0,0,24,3,12,10,19,25,18,11,0,0,89
4007,198,273,594,748,865,928,319,40,3,3975,0,5,10,6,20,11,12,7,0,67,0,0,3,0,5,3,0,0,0,10,20,10,14,21,32,16,5,0,0,120,0,0,4,9,0,7,0,0,0,17,0,4,19,18,23,38,7,3,0,110,3,0,3,7,5,9,3,3,0,32,68,49,80,100,128,120,31,0,0,575,104,59,68,91,95,41,12,0,0,467,0,3,5,4,17,19,13,0,0,50,5,3,3,0,3,9,0,0,0,20,0,0,17,17,21,24,3,0,0,82,0,3,13,13,29,19,0,0,0,81,3,6,29,34,40,33,11,0,0,156,6,4,16,35,49,44,12,0,0,172,3,11,19,39,60,54,10,0,0,182,5,9,53,109,137,135,21,4,0,473,11,48,132,180,294,331,65,0,0,1068,3,5,6,7,6,14,3,0,0,51,6,15,25,35,35,33,8,0,0,152
4008,180,404,942,948,1135,694,111,13,3,4421,0,3,0,3,0,4,0,0,0,14,0,9,32,25,14,5,0,0,0,95,10,15,30,33,35,14,0,0,0,130,0,0,3,3,10,0,0,0,0,16,0,3,16,20,19,16,0,0,0,66,3,3,7,8,11,3,0,0,0,35,93,68,119,103,129,66,8,3,0,587,76,70,72,47,80,47,3,0,0,392,3,5,6,16,24,13,4,0,0,72,0,3,5,0,0,3,0,0,0,16,4,8,17,16,15,4,0,0,0,68,4,0,19,18,11,9,0,0,0,65,0,11,30,21,24,6,3,0,0,90,3,16,36,26,60,34,8,0,0,175,4,14,40,56,72,28,0,0,0,214,3,37,147,136,122,103,17,0,0,570,7,71,209,208,265,208,31,0,0,1004,4,4,13,9,10,3,0,0,0,42,3,10,28,28,38,14,3,0,0,127
5000,2720,4757,14459,15299,17281,13715,4547,869,113,73765,127,276,790,978,1254,1241,796,184,21,5661,16,142,726,570,579,240,20,0,0,2293,138,119,380,370,407,254,51,4,0,1733,4,11,65,57,70,36,0,0,0,250,34,79,338,324,381,274,49,6,0,1485,42,89,155,157,213,108,30,7,0,798,773,486,850,1056,1363,986,169,16,4,5704,601,497,942,750,905,696,160,13,3,4562,24,78,224,314,419,367,111,5,6,1543,5,18,39,48,61,35,13,0,0,221,26,85,231,198,194,119,15,3,0,863,25,67,117,155,192,144,50,5,0,763,48,118,394,472,416,331,85,7,0,1873,48,142,358,417,571,434,115,16,3,2099,73,185,682,855,964,671,111,5,0,3549,98,381,1259,1944,2264,1600,271,18,0,7838,160,505,1287,1589,2146,2145,396,26,8,8267,46,67,149,153,165,129,30,0,0,742,105,195,366,385,374,248,59,4,0,1749
5001,492,623,1288,1419,1630,1381,432,59,6,7328,8,12,15,22,27,39,18,10,0,157,0,0,10,0,3,3,0,0,0,16,17,17,34,47,40,33,6,0,0,199,0,0,3,10,13,6,0,0,0,33,4,15,26,53,38,30,8,0,0,168,4,12,16,15,23,12,3,0,0,86,213,128,191,172,213,148,25,0,0,1091,139,84,119,102,105,82,12,0,0,638,7,3,10,18,33,17,7,0,0,100,12,8,19,9,10,3,0,0,0,60,4,19,45,26,34,18,4,0,0,145,5,14,25,26,25,22,11,0,0,132,7,14,54,70,85,54,17,0,0,305,3,16,37,51,57,53,13,0,0,232,3,20,56,98,118,81,9,0,0,379,11,31,116,269,308,264,52,3,0,1050,30,98,266,313,416,351,63,0,0,1537,6,0,23,22,27,18,8,3,0,111,23,37,54,60,79,57,13,0,0,323
5002,143,203,866,819,709,540,112,15,0,3406,3,3,3,4,8,0,0,0,0,30,0,0,3,4,4,3,3,0,0,15,0,0,9,11,8,4,0,0,0,29,0,0,3,9,0,0,0,0,0,11,0,3,20,29,15,16,0,0,0,88,0,3,3,7,3,0,0,0,0,12,33,38,84,64,60,56,13,0,0,345,41,48,125,61,38,32,8,0,0,358,3,9,31,37,35,12,0,0,0,127,0,4,10,10,11,6,0,0,0,43,0,4,10,5,4,3,0,0,0,34,0,8,34,15,24,8,0,0,0,82,0,3,26,27,33,20,7,0,0,121,0,9,35,28,25,17,0,0,0,123,3,15,72,91,55,47,7,0,0,282,6,22,143,179,115,77,5,0,0,537,13,41,226,191,190,137,20,0,0,824,3,0,15,17,10,10,0,0,0,55,3,7,35,32,22,12,0,0,0,117
5003,1000,1419,3526,3758,3789,2728,623,61,6,16907,7,8,23,24,26,20,9,4,0,116,3,13,71,52,50,19,3,0,0,213,36,53,156,141,117,80,17,0,0,600,0,5,30,11,25,16,0,0,0,88,3,43,134,114,130,71,13,0,0,504,10,11,30,47,40,29,3,3,0,166,430,269,483,451,528,323,43,3,0,2534,368,179,226,181,173,91,10,0,0,1224,9,23,43,52,66,58,13,0,0,261,8,16,32,21,19,16,3,0,0,117,8,22,102,95,80,27,3,0,0,338,8,41,52,71,68,34,13,0,0,277,13,42,113,144,127,82,22,0,0,544,11,32,94,116,138,98,26,0,0,506,19,63,172,222,252,137,22,0,0,884,21,65,329,567,682,459,62,7,0,2185,62,232,607,749,859,705,111,6,0,3322,26,25,44,37,40,27,6,0,0,207,49,82,171,136,143,82,22,0,0,692
5004,484,544,1450,1944,1934,1442,456,65,5,8321,6,11,30,41,59,46,38,10,0,242,0,3,15,20,16,7,0,0,0,63,21,19,63,61,50,54,9,0,0,287,0,0,3,4,9,3,3,0,0,28,3,14,51,81,69,38,5,0,0,262,6,7,14,21,14,15,5,0,0,72,216,99,156,209,263,167,32,0,0,1149,156,130,222,192,168,105,36,4,0,1008,3,3,15,26,40,28,3,3,0,124,12,8,5,18,8,7,0,0,0,56,0,6,27,35,40,12,3,0,0,129,5,26,33,40,40,27,5,0,0,175,4,11,72,119,93,74,18,4,0,391,16,24,61,124,113,60,9,0,0,412,0,12,42,79,72,49,9,0,0,257,12,29,130,303,297,189,31,0,0,982,29,57,201,327,417,340,60,0,0,1433,8,10,30,17,16,22,5,0,0,93,18,33,50,75,66,41,7,0,0,298
5005,190,264,492,550,705,489,165,29,6,2897,0,4,16,23,23,19,20,4,0,99,0,0,3,3,4,5,0,0,0,16,6,6,13,7,19,3,3,0,0,51,0,0,0,3,7,4,0,0,0,13,0,4,17,16,11,18,5,0,0,72,0,3,11,3,14,4,3,0,0,38,86,44,51,59,89,61,5,3,0,393,50,22,50,40,51,34,5,0,0,267,4,11,14,25,19,17,3,0,0,98,0,5,7,8,0,0,0,0,0,19,0,3,12,17,8,3,3,0,0,49,8,3,4,8,14,10,0,0,0,48,0,8,25,24,28,16,3,0,0,106,0,3,29,19,22,16,9,0,0,98,0,7,16,30,31,19,6,0,0,107,4,19,70,95,103,80,8,4,0,381,10,27,58,89,126,102,18,4,0,440,8,3,6,6,15,4,3,0,0,34,6,19,21,33,25,17,0,3,0,120
5006,512,713,1602,1724,1962,1408,345,46,9,8309,0,4,21,19,21,21,5,4,0,101,0,6,28,16,30,11,0,0,0,92,11,3,25,21,26,22,0,0,0,113,0,0,4,9,3,3,0,0,0,20,6,12,33,53,58,37,7,0,0,212,3,17,18,28,15,9,3,0,0,90,242,104,183,200,255,143,24,0,0,1148,189,95,115,124,125,59,13,3,0,727,3,19,39,36,63,47,11,0,0,216,13,11,11,3,11,7,3,0,0,51,0,11,51,32,46,24,0,0,0,172,3,23,36,25,43,25,3,0,0,157,9,32,79,75,80,49,10,0,0,331,3,28,49,52,86,46,8,0,0,279,7,28,98,125,137,92,13,3,0,501,15,46,192,327,407,219,31,0,0,1238,42,128,320,389,409,378,63,3,0,1731,8,12,14,21,16,18,0,0,0,97,26,44,73,60,61,43,14,3,0,326
5007,399,764,2109,1843,1756,1192,240,16,4,8325,0,0,3,0,6,3,0,0,0,7,8,52,249,195,111,51,10,0,0,673,10,4,29,30,31,22,7,0,0,127,0,0,7,4,9,3,0,0,0,20,5,17,41,41,42,11,3,0,0,152,0,7,33,18,35,10,0,0,0,101,166,95,151,152,165,108,15,0,0,842,101,71,129,105,112,61,9,0,0,592,3,24,35,42,59,46,8,0,0,224,15,16,16,12,3,3,0,0,0,58,9,4,44,22,21,4,0,0,0,111,11,20,35,34,22,18,0,0,0,139,10,14,53,41,56,20,9,3,0,204,9,21,61,77,60,43,4,0,0,280,11,26,117,105,98,50,10,0,0,417,0,49,197,229,238,125,11,3,0,863,29,78,253,241,223,190,22,0,0,1040,14,13,23,18,20,10,3,0,0,99,35,31,56,61,48,22,8,0,0,256
5008,184,335,1359,1285,891,509,80,6,6,4653,0,0,0,0,0,0,0,0,0,6,3,23,116,90,43,7,0,0,0,291,8,5,22,17,8,0,0,0,0,54,0,7,24,13,12,3,0,0,0,61,3,9,44,24,17,12,3,0,0,110,0,8,14,8,7,0,0,0,0,43,71,40,94,57,77,34,0,0,0,373,28,38,87,58,43,22,0,0,0,279,3,17,57,43,43,15,0,0,0,171,0,0,5,4,8,5,0,0,0,21,0,3,13,7,15,7,0,0,0,41,3,20,27,32,25,17,0,0,0,121,3,5,31,33,13,10,0,0,0,102,5,25,69,44,45,18,3,0,0,208,4,11,86,79,55,38,3,0,0,281,8,39,129,175,106,48,6,3,0,518,10,31,121,97,78,46,9,0,0,393,0,3,6,15,3,3,0,0,0,33,4,22,38,36,22,14,0,0,0,137
5009,21285,44352,118126,107516,99136,67755,18502,2180,230,479080,59,187,484,464,558,402,202,44,3,2407,37,512,3435,2657,1855,714,86,4,3,9297,817,1034,2954,3083,3127,1923,341,32,3,13321,5,139,891,799,670,341,41,3,4,2888,215,975,3777,3384,2904,1644,337,23,0,13258,161,660,1919,1755,1907,1147,232,20,0,7810,7888,9323,10072,8038,9071,5846,1219,87,4,51560,8440,6525,7333,3808,3194,1869,335,36,3,31543,199,870,2394,2184,2330,1552,302,23,0,9850,298,500,1015,754,634,410,125,17,0,3752,104,913,3907,3343,3015,1624,263,29,4,13199,188,848,2181,1841,1950,1356,447,55,3,8863,336,2272,8586,7087,5740,3078,834,70,9,28015,271,1331,4034,3631,3439,2295,535,40,3,15580,207,1376,6361,6672,7041,4714,769,30,11,27181,1045,3227,10601,13835,16265,11128,2013,127,17,58265,1299,7327,21344,19190,20331,15955,3241,162,18,88865,807,1201,1840,1504,1284,829,238,26,3,7731,881,2088,4807,3466,3406,1997,452,47,8,17155
5010,116,264,1238,982,806,490,70,8,4,3967,0,0,0,0,0,0,0,0,0,0,7,32,148,65,35,10,0,0,0,289,0,3,10,10,0,3,0,0,0,33,0,4,3,3,6,0,0,0,0,13,0,9,32,19,6,3,3,0,0,70,4,3,18,14,5,0,0,0,0,50,53,35,68,64,56,37,4,0,0,318,18,37,61,35,38,17,0,0,0,205,0,18,57,31,30,17,3,0,0,148,0,3,0,0,3,0,0,0,0,15,0,4,18,4,8,3,0,0,0,36,7,16,26,20,20,8,0,0,0,92,0,8,41,20,14,7,0,0,0,90,6,8,45,36,32,9,0,0,0,142,3,12,70,44,40,22,0,0,0,197,3,16,105,97,78,35,10,0,0,346,16,40,154,142,96,60,11,0,0,520,10,3,12,15,8,7,0,0,0,49,3,13,45,13,19,4,3,0,0,100
5011,115,210,614,667,617,318,77,4,0,2627,0,7,25,9,7,4,0,0,0,54,0,0,15,15,10,3,0,0,0,52,0,3,14,7,10,7,0,0,0,47,0,0,3,3,5,0,0,0,0,10,0,10,32,33,19,10,4,0,0,112,3,6,15,7,12,4,0,0,0,49,35,50,66,48,61,38,7,0,0,306,47,22,37,28,30,7,0,0,0,173,0,0,15,11,13,7,0,0,0,48,0,5,6,8,0,3,0,0,0,24,0,4,19,12,11,7,0,0,0,60,3,7,8,16,15,8,0,0,0,52,0,8,23,35,25,25,4,0,0,122,3,3,23,20,22,7,3,0,0,91,0,4,14,22,32,23,6,0,0,97,3,14,65,82,76,39,7,0,0,277,9,30,114,114,129,72,17,0,0,481,3,3,11,12,8,3,0,0,0,44,5,14,35,21,28,6,0,0,0,113
