SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
5002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,6,0,3,0,4,0,15,0,0,0,4,0,10,0,0,0,5,0,28,4,0,0,6,0,14,0,7,0,8,0,45,7,0,0,23,0,18,0,4,0,6,0,57,8,4,0,17,0,12,0,3,0,3,0,52,15,4,4,33,0,21,0,3,0,3,0,81,65,18,0,73,10,43,9,4,5,0,0,233,76,7,5,89,13,12,6,4,0,0,0,211,52,8,3,53,18,9,0,0,0,0,0,138,41,0,0,22,10,15,0,0,0,0,0,91,64,4,3,56,14,22,3,0
5003,3,3,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,3,0,11,0,13,0,0,0,3,0,0,0,4,0,8,0,19,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,5,0,6,0,27,0,42,0,3,0,7,0,8,0,10,3,20,0,52,3,11,0,6,0,21,0,34,0,53,0,130,7,11,0,18,0,79,5,52,9,57,0,233,6,29,3,69,4,164,3,40,13,45,3,385,24,36,0,157,9,212,11,36,10,30,0,530,30,38,7,199,17,232,6,41,16,35,0,628,76,25,9,240,15,210,14,22,12,26,3,646,214,47,14,521,47,377,26,35,38,42,3,1357,231,26,13,513,51,90,22,19,6,15,0,985,189,16,5,286,43,39,7,10,3,9,0,612,138,6,0,106,27,135,7,5,11,9,0,441,244,17,19,321,20,94,20,11
5004,4,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,5,0,10,0,17,0,0,0,0,0,9,0,14,0,4,0,28,5,3,0,9,0,14,0,20,0,21,0,69,4,15,0,17,3,21,0,27,3,13,0,104,9,22,0,61,3,80,3,46,0,15,0,233,23,32,0,105,7,70,5,21,4,18,0,283,17,28,3,141,7,92,5,21,7,16,0,340,42,31,0,129,12,81,0,17,4,8,0,336,108,23,9,277,19,131,11,17,3,19,3,622,115,27,12,225,18,39,19,12,3,12,0,471,95,11,7,108,15,18,7,6,0,4,0,267,50,3,0,54,8,38,0,5,6,10,0,181,83,13,9,128,4,28,12,14
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,4,0,14,3,0,0,6,3,6,0,6,0,3,0,37,4,7,0,11,0,28,7,8,3,5,0,74,4,3,0,35,3,25,0,10,0,11,0,90,8,3,0,40,0,31,0,4,0,4,0,89,5,0,0,43,0,19,4,3,0,3,0,86,36,9,4,79,10,43,3,6,6,3,0,190,37,6,8,92,3,11,3,0,0,3,0,161,34,0,3,40,7,3,0,3,0,0,0,87,17,0,3,17,0,15,0,0,3,0,0,53,45,5,0,39,3,6,0,0
5006,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,3,0,9,0,8,4,0,0,0,0,3,0,4,0,17,0,25,0,0,0,0,0,6,0,13,0,21,0,41,0,5,0,0,0,13,0,9,0,31,0,65,3,6,0,4,0,33,0,14,8,23,0,80,5,14,0,30,5,69,0,21,9,26,3,178,21,26,3,66,3,73,3,21,3,28,0,245,20,9,0,96,7,83,3,13,3,11,0,252,38,5,0,118,12,85,4,9,3,10,0,296,113,23,0,227,17,147,10,9,16,23,3,595,121,14,5,199,21,47,5,11,3,8,0,453,119,13,4,117,18,24,6,3,0,3,0,304,84,7,0,48,11,40,3,7,7,3,0,205,128,16,3,129,22,41,11,3
5007,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,16,0,0,0,0,0,4,0,0,0,3,0,15,0,3,0,0,0,14,0,3,0,19,0,39,0,0,0,4,0,14,0,3,0,10,0,39,8,3,0,23,0,23,3,12,0,8,0,85,11,3,0,26,0,67,0,8,3,11,0,135,12,0,3,54,5,78,0,14,3,5,0,168,10,0,0,58,6,116,3,7,7,8,0,218,89,5,5,176,18,261,0,15,11,7,0,589,122,10,8,237,31,51,9,4,5,4,0,487,150,9,7,145,21,31,7,5,4,3,0,375,113,3,0,52,15,109,0,5,8,0,0,310,243,4,7,210,35,52,6,6
5008,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,6,0,10,0,0,0,0,0,4,0,0,0,6,0,17,0,0,0,4,0,11,0,0,0,7,0,25,5,0,0,6,0,13,0,3,0,7,0,28,0,0,0,8,0,11,0,0,0,0,0,29,0,3,0,16,0,26,0,3,0,3,0,57,6,0,0,29,4,33,0,3,0,7,0,80,25,6,5,83,4,151,3,12,11,3,3,309,42,3,3,100,7,35,3,0,5,0,0,204,69,8,8,59,9,5,3,3,0,0,0,167,56,0,3,25,11,148,0,5,13,0,4,268,186,9,7,219,22,94,7,8
5009,55,17,11,49,3,103,8,56,31,911,10,1242,14,13,3,23,0,35,0,71,7,243,5,418,19,21,0,39,3,53,3,173,16,396,8,728,0,5,0,12,0,51,3,166,22,216,6,485,22,51,0,40,3,115,12,356,41,927,5,1568,32,100,3,79,4,417,6,666,77,897,7,2291,82,235,10,185,12,904,32,873,104,1273,10,3725,139,424,22,504,31,2168,56,1181,165,1413,32,6138,325,767,49,1714,124,4251,108,1436,260,1674,27,10738,771,936,75,3303,252,4727,141,1141,258,1498,40,13133,996,740,98,4332,321,5113,162,904,286,1141,33,14128,1612,718,101,5155,439,4808,155,741,276,957,30,14987,5724,1318,225,11856,1135,9773,407,1229,497,1408,52,33627,6137,917,259,11874,1121,3123,390,720,202,709,41,25489,5709,596,169,7680,960,1625,254,394,94,400,15,17883,4392,331,110,3647,677,5429,130,392,280,370,21,15780,11732,1013,305,14390,1585,5558,463,836
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,11,0,0,0,3,0,12,0,0,3,5,0,20,0,0,0,7,0,17,0,0,0,0,0,35,0,3,0,13,3,27,0,0,4,3,0,54,4,0,3,21,0,30,0,3,3,6,0,72,27,3,3,49,4,106,0,6,9,6,5,220,24,0,3,65,8,24,5,4,3,0,0,139,50,5,0,43,14,10,5,0,0,0,0,124,32,3,5,28,9,101,0,4,9,4,5,197,179,6,11,133,22,62,0,3
5011,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,3,0,0,3,3,0,10,0,0,0,0,0,0,0,9,0,9,0,20,0,3,0,5,0,10,0,14,0,11,0,42,3,4,0,14,0,31,0,13,0,15,0,76,0,11,0,25,3,35,0,4,3,8,0,100,6,3,0,32,3,43,0,11,3,3,0,107,6,9,0,46,3,33,6,3,3,3,0,109,40,8,0,90,10,54,0,6,9,4,0,211,41,10,5,82,6,22,0,0,3,3,3,170,25,3,0,38,11,11,3,0,0,0,0,94,20,0,0,15,3,26,0,0,0,5,0,67,30,5,0,37,6,15,3,3
6000,14,0,0,0,0,3,0,0,0,29,0,48,8,0,0,9,0,0,0,9,0,11,0,41,9,0,0,6,0,3,0,7,0,22,0,53,3,3,0,0,0,0,0,10,0,16,0,30,17,10,4,13,3,7,0,31,6,112,3,197,3,23,6,16,0,31,10,62,8,102,3,261,20,30,3,44,6,74,8,129,17,215,3,553,46,71,5,121,9,214,24,161,29,233,10,925,77,114,12,288,28,434,14,176,28,225,6,1407,134,129,22,525,37,388,19,113,40,162,12,1577,142,90,7,605,49,288,27,71,29,72,11,1393,179,78,15,535,49,225,26,46,18,69,11,1256,480,109,27,878,85,287,35,61,22,65,14,2065,383,45,17,577,62,117,21,35,8,19,9,1292,277,27,13,267,35,35,11,8,3,20,3,692,157,12,6,86,15,55,3,3,5,5,0,354,218,13,11,192,20,44,11,15
6001,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,22,0,30,0,0,0,0,0,3,0,11,0,24,0,42,0,7,0,0,0,15,3,13,0,37,0,79,0,6,0,13,5,34,3,23,8,36,0,131,3,15,0,48,4,63,3,33,9,43,0,234,16,15,0,81,13,78,0,16,8,23,0,244,22,15,0,93,3,50,3,19,3,12,0,221,30,15,0,91,8,39,4,8,3,15,0,215,87,10,3,168,14,63,6,6,7,10,0,386,81,3,3,110,11,19,3,3,0,6,0,235,57,7,4,58,4,3,0,3,0,0,0,139,25,0,0,17,7,10,3,8,0,0,0,74,55,3,3,35,5,12,0,0
6002,0,0,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,30,0,3,0,4,0,6,0,15,0,23,0,49,0,3,0,6,0,5,0,19,0,34,3,79,0,16,0,10,0,54,4,28,7,48,0,170,6,27,0,77,4,83,7,35,5,63,0,307,32,19,0,106,12,83,5,21,4,31,0,325,27,8,3,112,9,52,5,17,8,29,3,268,39,12,0,96,10,37,4,6,4,15,0,221,123,12,5,189,19,61,3,4,0,6,0,434,81,8,3,91,8,20,4,4,0,3,0,233,51,3,0,63,4,9,0,3,0,4,0,135,36,3,0,22,3,8,0,0,0,0,0,80,32,0,0,38,3,14,3,0
6003,3,0,3,3,0,0,0,0,0,48,0,59,0,3,0,5,0,0,0,0,0,11,0,22,0,3,0,0,0,7,0,9,4,22,0,48,0,3,0,0,0,3,0,4,0,13,0,28,5,5,0,0,0,8,0,25,0,98,0,141,3,11,0,10,0,28,3,71,4,123,3,265,5,33,0,23,4,79,5,102,11,160,0,431,22,59,4,81,12,222,11,156,33,188,8,789,34,138,6,289,26,402,29,186,20,235,8,1362,125,147,9,539,52,402,27,142,21,184,4,1659,161,104,13,624,66,380,21,79,18,116,7,1585,260,101,11,692,54,314,28,72,20,101,6,1658,732,210,33,1465,178,444,54,106,23,137,14,3402,683,127,28,1179,165,185,32,42,11,67,6,2517,559,67,16,745,96,75,21,27,3,27,3,1641,453,29,3,346,50,130,9,22,3,12,0,1059,728,71,19,790,77,194,9,33
6004,0,3,0,0,0,0,0,0,3,17,0,23,0,0,0,0,0,4,0,3,0,10,0,12,0,0,0,3,0,0,0,4,3,6,0,19,0,0,0,0,0,0,0,4,0,11,0,15,4,0,0,3,0,6,0,12,0,66,0,88,0,3,0,3,0,9,0,37,4,47,0,107,4,20,0,20,0,46,0,58,6,114,6,267,13,22,0,37,7,122,3,83,10,102,4,394,23,54,3,141,9,215,5,79,12,102,3,659,46,62,6,278,17,208,13,43,18,80,5,777,62,52,8,307,30,180,14,31,8,51,3,737,101,37,0,351,27,141,9,26,5,31,3,743,306,58,4,599,63,178,25,32,9,36,3,1313,267,20,12,473,58,61,15,11,5,14,3,936,205,16,6,218,32,20,12,4,3,10,0,518,133,3,3,93,14,36,4,6,4,3,0,290,179,16,5,225,19,62,7,6
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,3,0,10,0,20,0,6,0,0,0,4,0,5,0,16,0,32,0,4,0,12,0,16,0,19,0,17,0,68,4,8,0,37,0,37,0,16,0,17,3,125,4,15,0,58,7,21,0,11,0,16,0,141,7,4,0,43,3,23,4,9,0,9,0,110,17,8,0,57,6,24,0,8,0,4,0,128,57,3,0,85,15,35,4,3,0,8,0,213,53,0,0,68,6,8,3,4,0,0,3,145,27,5,0,29,3,3,0,0,0,0,0,72,13,0,0,11,6,3,0,0,0,0,0,37,21,0,0,29,7,3,0,0
7000,3,0,0,0,0,4,0,5,0,19,0,33,3,0,3,0,0,5,0,11,0,129,3,153,4,5,0,0,0,11,0,14,5,200,7,243,0,0,0,0,0,8,0,0,0,51,0,67,3,10,10,4,0,35,0,52,11,537,11,671,0,6,3,5,0,60,0,45,4,195,5,332,6,17,3,10,0,74,5,64,7,248,3,435,22,20,0,11,0,110,3,70,12,231,7,493,31,32,10,45,5,100,3,54,6,153,4,438,56,24,3,56,3,121,5,34,14,78,4,386,46,7,6,66,7,104,7,16,12,43,3,315,61,6,8,72,9,89,3,11,3,30,3,299,221,16,15,187,34,138,3,16,13,28,0,671,258,15,15,159,27,43,7,11,3,3,3,538,203,12,9,102,31,25,8,3,0,6,3,396,158,3,7,43,20,42,6,3,4,6,0,296,291,12,12,122,36,48,11,7
7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,5,0,3,0,14,0,24,0,3,0,3,0,12,0,7,3,16,0,42,3,6,0,17,0,22,0,8,0,5,0,69,4,4,3,27,3,40,3,3,0,13,0,96,27,0,0,45,3,42,0,4,3,6,0,140,30,9,0,44,9,45,0,5,5,5,0,151,159,13,3,117,19,93,6,0,3,3,0,418,152,8,8,128,21,28,7,5,3,4,0,359,139,9,3,58,29,12,3,0,0,0,0,253,127,3,0,26,11,20,0,0,0,0,0,199,199,3,0,64,16,15,5,3
7002,3,0,0,0,0,4,0,0,3,22,0,43,0,0,0,3,0,4,0,0,0,9,0,17,0,0,0,4,0,3,0,7,3,10,0,21,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,6,0,11,0,34,0,54,3,3,0,0,0,18,0,22,0,31,0,82,4,9,0,7,3,43,0,25,0,51,0,147,3,16,4,17,6,88,3,41,3,52,3,232,25,25,0,67,4,204,0,44,20,53,0,445,57,30,3,116,13,252,5,47,13,47,5,593,90,16,5,184,16,254,0,27,17,48,0,655,161,29,5,225,22,260,12,28,23,32,4,805,605,59,25,465,102,500,23,41,40,58,4,1930,661,30,19,503,83,170,19,22,11,37,3,1555,671,25,22,354,85,98,15,11,8,25,0,1314,547,17,8,157,80,417,8,17,29,11,0,1283,1291,41,40,629,176,252,34,27
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,15,8,0,0,7,4,0,0,0,0,0,0,19,3,4,0,5,3,0,0,0,0,0,0,18,3,0,0,3,0,3,0,0,0,0,0,11,11,0,0,13,0,3,0,0
8001,6,0,0,8,3,3,0,10,0,84,0,118,5,0,0,3,0,0,0,11,3,26,0,54,0,0,0,4,0,5,0,16,3,35,3,75,0,3,0,0,0,10,0,25,0,25,0,57,0,8,0,0,0,11,0,41,3,117,0,185,3,11,0,17,0,56,4,80,15,106,0,283,10,34,7,32,6,125,7,111,14,146,7,493,23,69,9,56,10,313,13,147,26,153,8,825,55,115,8,263,16,577,9,192,45,219,7,1510,165,133,10,473,53,705,33,153,40,208,5,1982,222,114,13,604,57,778,23,138,51,178,6,2180,373,119,23,827,73,719,42,119,41,151,10,2502,1514,237,67,2081,355,1601,91,195,69,343,18,6558,1976,265,84,2527,487,605,105,142,29,225,5,6458,2189,233,80,2164,436,405,66,95,17,145,16,5849,2178,119,59,1350,364,704,54,74,25,82,9,5028,6304,265,132,3485,708,1081,114,159
9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,3,0,5,0,0,0,3,0,11,7,0,0,13,0,11,0,3,0,4,0,38,8,3,0,6,5,0,0,3,0,0,3,38,7,0,0,12,0,3,0,4,0,3,0,31,13,0,0,10,0,11,0,3,0,0,0,40,19,0,0,15,0,16,0,0,0,3,3,56,18,3,0,11,4,3,0,0,0,0,0,42,17,0,0,6,0,0,0,0,0,0,0,31,4,0,0,3,0,0,0,0,0,0,0,8,10,0,0,10,3,4,0,0
