SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
5002,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,27,0,0,0,0,0,0,0,3,0,5,0,7,0,3,0,0,0,4,0,3,0,21,0,32,3,4,0,4,0,5,0,11,4,14,0,42,11,10,0,0,0,10,0,9,0,13,0,57,11,10,0,19,0,10,0,6,0,13,0,72,12,0,0,19,0,13,3,3,3,3,0,57,30,7,0,23,0,7,0,5,0,6,0,85,100,8,5,37,7,29,0,0,3,14,3,207,88,3,3,34,3,11,3,0,0,4,0,144,64,3,5,24,3,9,0,0,0,0,0,107,54,0,4,11,0,5,0,0,0,0,0,77,74,5,9,20,3,9,0,0
5003,3,0,0,0,0,0,0,0,3,82,0,92,0,0,0,0,0,0,0,8,0,35,0,47,0,0,0,3,0,3,0,11,0,26,0,45,0,0,0,0,0,0,0,12,0,31,0,48,0,7,0,4,0,3,0,26,3,236,4,286,0,3,0,6,0,4,0,42,4,117,0,175,3,13,0,7,0,19,4,82,8,795,11,945,4,31,6,19,0,68,4,106,14,312,4,572,18,34,3,61,3,96,3,77,11,305,8,626,68,47,7,107,12,97,12,53,7,219,0,625,63,17,3,119,10,97,11,32,11,44,0,412,117,35,5,145,14,75,3,21,7,50,3,480,316,30,9,245,17,153,12,34,8,66,3,899,269,14,8,189,12,36,18,18,3,36,0,611,230,8,3,103,12,20,5,5,0,19,3,406,100,3,3,24,9,46,3,0,0,14,0,206,155,13,3,99,11,39,10,11
5004,3,0,0,3,0,0,0,0,0,49,0,68,3,0,3,0,0,0,0,3,0,16,0,30,3,3,0,0,0,0,0,3,0,14,0,27,0,0,0,0,0,0,0,3,0,16,0,18,0,3,0,3,0,3,0,20,3,126,0,157,0,3,0,3,0,3,0,33,3,67,0,113,3,17,3,8,0,12,3,41,5,490,3,595,7,21,3,10,0,20,8,70,13,214,0,369,14,51,0,38,0,35,4,47,6,208,3,401,33,53,6,79,6,30,10,26,3,164,0,419,31,13,3,66,5,26,7,29,4,45,0,228,61,24,0,62,6,27,8,22,3,49,0,263,154,23,4,98,21,54,7,13,10,57,3,439,94,18,3,80,3,17,4,8,0,25,0,254,85,7,7,46,6,3,3,7,0,22,0,182,40,3,0,23,3,10,5,0,3,5,0,90,59,11,3,51,5,13,7,8
5005,0,0,0,0,0,0,0,0,0,13,0,12,3,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,5,0,37,0,58,0,0,0,0,0,0,0,4,0,19,0,30,0,3,0,0,0,11,0,15,0,118,5,152,4,8,3,6,0,19,0,11,0,41,0,91,6,8,0,14,3,10,3,15,0,37,0,94,12,18,3,23,0,12,0,11,0,30,0,103,11,9,0,21,3,10,0,5,0,10,0,73,29,5,0,19,0,8,0,3,3,14,0,85,50,10,0,45,4,15,0,4,0,15,0,145,61,5,3,25,5,5,3,3,3,0,0,115,44,0,0,16,0,0,0,0,0,3,0,63,17,0,0,3,0,3,0,0,0,0,0,26,24,0,0,16,3,9,3,0
5006,3,0,0,0,0,0,0,3,0,48,0,49,0,0,0,0,0,0,0,3,0,30,0,32,0,0,0,0,0,0,0,7,0,16,0,21,0,0,0,0,0,0,0,5,0,11,0,18,0,3,0,0,0,3,0,19,3,113,3,153,0,6,0,4,0,13,0,24,0,39,0,84,4,13,0,9,0,23,4,51,4,369,6,491,6,12,0,6,0,35,0,40,7,116,0,230,14,24,0,31,0,57,0,35,4,147,4,320,46,20,3,60,7,51,3,23,8,92,3,302,54,7,0,61,5,39,3,13,8,24,0,210,55,7,3,45,3,40,3,14,8,32,0,212,161,23,8,115,14,67,3,17,5,35,0,446,167,8,3,72,7,23,3,7,0,5,0,296,109,4,3,49,6,11,3,5,0,12,0,198,60,3,0,16,7,27,0,3,0,10,0,118,81,10,3,39,8,12,3,6
5007,3,3,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,3,0,6,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,32,0,38,0,0,0,0,0,4,0,6,0,9,0,22,3,0,0,3,0,11,0,22,0,99,3,139,9,3,0,3,0,17,0,11,3,31,0,69,10,9,0,12,0,36,5,19,9,26,0,112,16,10,0,29,0,37,0,13,3,28,0,135,17,0,0,28,0,39,3,5,4,7,0,112,33,3,0,48,3,40,0,6,4,3,3,149,152,8,5,84,9,84,0,8,0,9,0,361,165,11,4,88,14,15,3,3,0,3,4,308,166,3,3,45,7,7,0,0,0,3,0,239,119,3,0,18,10,28,0,3,4,0,0,187,182,3,14,57,4,13,0,0
5008,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,8,0,3,0,0,0,10,0,0,0,3,0,13,0,3,0,3,0,26,4,7,0,13,0,10,3,6,4,0,0,50,8,0,0,14,0,20,0,0,3,0,0,40,17,3,0,13,0,20,0,0,3,3,0,61,67,3,5,38,6,42,0,3,6,0,7,167,85,0,8,45,3,16,3,3,3,3,0,166,86,0,3,25,3,6,0,4,0,0,0,132,71,0,3,8,6,31,0,3,3,3,0,126,210,3,13,41,10,20,8,0
5009,33,32,4,27,3,42,4,57,27,2694,45,2969,18,31,10,10,0,23,3,164,24,1056,11,1349,10,39,0,24,0,43,3,332,28,832,9,1324,3,8,0,5,0,29,0,256,14,474,6,801,33,152,8,43,0,93,28,677,58,5021,68,6170,26,185,5,81,6,321,29,1030,87,2017,17,3816,81,627,24,170,7,793,58,1685,150,15279,187,19065,147,825,29,468,37,1589,72,1821,198,6684,73,11940,433,1348,62,1475,86,2606,118,1831,249,7223,100,15536,1282,1138,75,2589,133,2422,115,1312,206,4562,89,13922,1516,645,78,2666,143,2229,107,785,169,1516,32,9890,2593,633,91,2779,167,1839,103,657,160,1529,45,10591,9626,998,218,5176,529,3461,196,878,257,1884,60,23282,8453,501,163,3923,502,1157,151,479,89,786,21,16227,6351,308,127,2100,357,555,114,200,42,490,13,10665,4163,116,68,786,243,1463,39,182,109,370,14,7557,7518,545,190,2833,480,1558,143,561
5010,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,18,0,0,0,0,0,8,0,3,0,3,0,15,3,0,0,0,0,10,0,3,0,12,0,25,8,0,0,3,0,3,0,4,0,3,0,23,11,0,0,11,0,18,0,3,4,3,0,41,16,0,0,12,0,14,0,0,0,6,0,45,45,5,0,26,0,31,4,3,4,3,0,119,60,0,3,36,4,10,3,0,0,0,0,123,96,0,6,24,6,6,0,0,0,0,0,144,74,0,0,12,5,34,0,3,4,0,0,130,203,0,3,50,18,10,0,0
5011,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,31,0,40,0,0,0,3,0,3,0,4,0,16,0,34,0,0,0,3,0,9,0,14,0,136,0,163,3,8,0,0,0,16,0,16,3,48,0,88,3,16,0,4,0,14,0,9,0,39,0,94,10,8,0,13,0,16,0,4,3,25,0,87,8,0,0,19,0,11,0,0,0,4,0,49,21,4,0,22,3,17,0,3,0,4,0,81,59,6,3,25,7,19,3,3,4,8,0,137,42,3,3,20,0,6,0,3,0,3,0,81,33,0,0,8,0,6,0,0,0,0,0,48,16,0,0,0,0,5,0,0,0,0,0,32,27,0,3,15,4,5,0,3
6000,18,3,0,11,0,6,0,4,5,147,14,204,11,3,4,11,0,6,0,19,3,131,3,185,10,9,0,5,0,9,0,23,4,76,3,147,3,3,0,0,0,3,0,19,3,66,0,104,19,42,10,22,0,17,0,113,9,932,21,1189,14,36,3,26,3,62,3,184,22,399,11,770,51,101,15,67,5,145,6,325,46,2900,74,3734,57,137,18,126,3,257,17,320,50,898,25,1905,138,192,21,281,20,283,19,205,48,843,31,2073,254,146,18,405,32,223,29,151,30,559,19,1874,186,78,9,324,22,202,16,71,27,114,9,1059,345,83,19,310,16,130,12,62,12,126,15,1126,672,77,29,479,41,178,30,58,13,138,15,1726,417,39,21,248,29,59,16,23,9,48,3,907,203,22,6,96,13,34,3,6,3,16,7,414,107,3,3,32,5,41,0,9,3,13,3,218,132,33,6,103,8,33,8,22
6001,0,0,0,0,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,9,0,11,0,17,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,17,3,140,0,161,0,7,0,7,0,0,0,27,3,50,0,88,4,13,0,3,0,20,0,38,3,565,8,657,3,12,0,12,0,46,0,41,7,157,3,288,16,20,3,54,6,55,0,30,4,120,4,324,39,25,0,93,3,40,0,27,0,92,0,314,27,9,0,58,4,37,3,17,4,17,0,178,50,4,0,43,3,23,3,9,5,19,0,161,100,17,3,66,13,30,3,4,3,23,0,267,89,4,4,46,7,7,0,0,0,8,0,159,29,0,0,16,3,3,0,0,0,3,0,52,11,3,0,8,0,3,0,0,0,3,0,23,18,0,0,23,0,3,0,3
6002,3,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,4,0,9,0,13,0,0,0,0,0,0,0,4,0,10,0,20,0,0,0,0,0,0,0,3,0,8,0,6,0,3,0,0,0,4,0,19,3,172,3,198,0,5,0,0,0,7,0,24,3,67,0,108,3,12,0,10,0,18,0,62,3,565,8,675,6,9,0,20,3,46,0,70,8,158,0,320,13,27,0,54,9,58,3,50,5,136,0,360,43,24,5,74,5,38,3,18,8,109,4,329,34,13,0,44,7,36,0,19,5,29,0,182,58,7,4,44,4,27,0,3,5,20,0,177,109,13,4,77,13,25,3,4,9,23,0,275,69,9,6,38,5,7,0,3,0,5,0,139,47,4,0,22,4,5,0,3,0,3,0,83,13,0,0,3,0,11,0,5,0,4,0,38,16,5,0,11,0,3,0,7
6003,10,3,0,0,0,3,0,0,0,179,8,210,0,4,0,3,0,4,0,13,0,80,0,114,0,12,0,0,0,3,3,39,3,78,0,142,0,0,0,0,0,3,0,15,0,35,0,53,3,22,0,3,0,9,4,74,12,548,11,701,5,34,0,18,0,37,5,137,10,247,4,489,24,84,5,41,3,89,4,247,15,2033,35,2582,28,108,11,88,9,218,8,258,20,1016,12,1764,64,180,10,225,8,263,23,259,29,1139,8,2208,219,160,10,435,22,215,28,205,22,777,13,2101,203,84,7,383,27,233,10,122,33,288,0,1382,385,86,6,344,31,177,22,101,19,254,10,1433,1160,111,25,576,80,240,19,127,16,260,14,2634,739,70,11,326,43,123,13,59,4,116,8,1514,500,24,12,187,24,35,10,27,0,51,0,879,284,14,7,74,21,60,0,14,10,22,0,511,373,35,14,179,23,97,16,44
6004,0,0,3,0,0,0,0,0,0,61,4,67,0,0,0,0,0,3,0,10,0,34,0,46,0,8,3,0,0,4,0,16,0,31,0,68,0,0,0,0,0,0,0,7,0,26,0,38,0,11,0,0,0,3,0,42,7,321,4,396,0,18,0,4,0,16,0,64,4,120,4,232,9,43,0,14,3,44,3,122,13,1073,21,1345,11,56,0,45,5,87,9,126,15,371,7,732,41,91,7,137,0,135,10,117,14,363,13,934,114,70,5,208,14,96,10,57,8,219,3,818,138,25,4,173,10,69,6,22,4,62,0,515,159,33,5,147,12,57,8,19,6,59,6,502,469,26,12,248,21,69,3,21,9,66,3,950,272,14,8,119,18,40,3,12,3,22,0,502,130,15,3,52,10,7,0,4,0,16,0,241,77,9,0,20,3,21,0,0,0,12,0,131,111,8,10,75,14,34,3,12
6005,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,94,0,113,0,0,0,3,0,3,0,14,0,33,0,55,0,5,0,0,0,12,0,27,0,300,0,354,4,10,0,9,0,28,0,24,5,108,3,190,12,20,0,23,0,17,0,19,5,83,0,176,27,14,3,40,0,13,0,20,0,50,0,173,10,4,0,33,3,20,0,11,3,18,0,104,22,0,0,37,0,13,3,3,0,10,0,99,50,7,0,50,4,23,0,6,0,18,0,154,31,5,3,11,3,4,0,3,0,4,0,78,21,0,0,3,3,3,0,0,0,3,0,39,12,0,0,4,0,3,0,0,0,0,0,20,10,3,0,8,0,7,0,3
7000,12,0,0,0,0,0,0,0,0,35,4,53,3,3,0,0,0,3,0,5,4,129,3,154,3,3,0,4,0,3,0,10,3,77,0,109,0,0,0,0,0,8,0,0,0,9,0,19,7,5,3,4,0,9,0,30,7,372,3,444,0,7,0,3,0,24,3,34,3,79,0,148,13,12,3,3,3,27,0,42,0,194,6,308,13,18,3,23,3,63,3,32,7,107,3,284,32,24,3,20,6,52,3,25,7,73,8,253,86,13,0,43,0,46,3,12,6,55,6,274,36,6,0,40,6,54,3,4,4,18,0,170,104,4,7,55,3,28,0,0,8,18,0,233,300,14,18,105,20,68,10,8,5,12,4,562,313,9,10,72,16,28,6,6,4,5,0,476,215,9,9,42,14,11,0,0,3,7,0,311,107,4,3,12,8,17,4,3,0,4,0,164,228,6,11,41,24,24,3,6
7001,4,3,0,0,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,3,0,27,0,38,3,0,0,0,0,3,0,5,0,14,0,29,3,5,0,0,0,5,0,9,0,48,0,69,4,4,0,3,0,16,0,12,3,25,0,70,13,4,0,7,0,26,0,8,5,28,0,84,29,7,0,17,3,25,3,8,3,18,0,112,26,8,0,21,0,11,0,5,0,9,0,90,61,11,3,44,0,17,4,9,0,9,0,151,196,8,3,69,13,50,0,10,0,13,0,367,185,7,3,44,13,17,5,3,0,3,0,277,124,3,0,26,4,10,0,0,0,3,0,170,74,0,5,5,4,15,0,0,0,0,0,106,120,3,5,32,3,10,0,3
7002,9,0,0,0,0,4,0,3,0,84,10,110,3,3,0,0,0,0,0,0,0,22,0,33,0,3,0,3,0,0,0,4,3,19,0,30,0,0,0,0,0,0,0,5,0,11,0,20,0,3,0,0,0,0,0,15,0,156,3,181,3,3,0,3,0,15,0,24,3,52,0,103,5,15,0,3,3,48,0,29,4,265,3,388,9,28,5,20,0,75,0,44,6,140,8,327,31,72,4,61,0,143,8,56,10,167,3,555,84,36,9,144,6,129,8,42,11,128,6,588,146,29,9,150,7,115,3,20,4,61,3,543,234,17,8,161,19,118,0,28,13,66,3,674,915,51,27,310,53,220,18,35,30,73,3,1728,864,31,15,239,50,88,18,16,11,32,3,1358,716,36,18,143,51,37,9,7,3,17,0,1033,495,14,11,52,22,125,6,7,13,6,0,750,982,34,21,200,61,103,9,23
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,12,4,0,0,5,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,7,3,0,0,0
8001,3,0,3,3,0,4,0,0,5,419,8,451,3,8,0,4,0,4,0,18,0,122,3,165,3,4,0,0,0,4,0,30,0,92,3,148,0,0,0,0,0,3,0,28,0,47,0,79,3,21,3,3,0,15,0,74,4,577,19,722,8,29,0,9,0,38,4,119,7,241,7,455,18,78,3,28,0,113,9,183,19,1558,25,2032,36,116,6,65,11,262,11,221,20,1122,11,1879,74,203,16,260,19,389,24,278,36,1515,13,2816,311,149,14,474,31,391,16,275,46,1338,22,3058,330,87,14,456,25,397,12,194,40,802,10,2357,565,83,15,503,45,349,10,199,23,679,11,2499,2303,178,44,895,96,834,35,341,72,1088,17,5889,2517,130,39,741,121,392,24,198,47,586,8,4802,1988,89,32,516,105,245,23,112,40,298,3,3453,1543,47,30,243,86,319,18,68,30,143,3,2518,2912,129,57,693,162,486,36,170
9000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,4,0,4,0,3,0,19,3,0,0,0,0,5,0,4,0,25,0,45,3,3,0,13,0,8,0,6,0,7,0,40,12,10,0,11,0,3,0,6,3,9,0,56,14,10,4,14,0,9,0,0,0,5,0,51,7,0,3,8,0,4,0,0,0,3,0,28,6,0,0,6,0,0,0,0,0,0,0,22,20,0,0,7,3,9,0,0,0,3,0,48,13,3,0,5,0,3,0,0,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,5,7,0,0,9,3,3,0,0,0,0,0,20,7,0,0,3,0,0,0,0
