UCL_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL515022,32,63,153,145,154,140,24,5,0,711,35,15,31,15,17,30,26,6,0,174,0,3,17,14,11,9,5,0,0,65,0,5,3,7,0,3,0,0,0,25,69,87,203,180,188,183,59,10,0,976,11,14,8,11,10,4,0,0,0,50,6,0,0,0,0,0,0,0,0,6,13,16,8,11,9,4,0,0,0,60,76,101,207,188,200,187,57,10,0,1034,67,13,17,23,37,63,114,102,22,457,14,11,18,19,16,21,16,11,13,134,161,127,244,224,257,270,185,126,38,1628,16,43,60,66,98,74,13,3,0,367,32,32,85,85,100,71,20,4,0,431,0,6,13,3,10,12,5,0,0,46,0,0,3,3,4,3,0,0,0,13,50,79,157,163,207,151,36,7,0,854,3,10,8,6,3,0,0,0,0,33,0,0,0,7,6,9,0,0,0,17,0,5,8,12,6,13,0,0,0,52
UCL515023,19,44,112,95,101,79,23,4,0,476,17,16,14,11,16,25,17,0,0,113,0,3,5,3,11,4,3,0,0,27,3,3,3,0,3,3,0,0,0,15,40,71,134,107,125,111,41,4,0,630,0,9,9,5,6,3,0,0,0,40,0,0,0,0,0,3,0,0,0,8,5,11,12,5,8,6,4,0,0,47,42,74,141,118,137,116,45,4,0,685,47,94,17,6,21,43,72,41,22,360,12,15,14,11,10,15,10,5,0,92,103,184,171,134,167,179,128,55,22,1136,7,34,55,46,59,48,0,0,0,256,29,11,42,47,35,31,10,0,0,213,0,0,13,0,6,10,0,0,0,29,0,3,0,0,4,0,0,0,0,13,45,55,107,92,104,85,19,0,0,507,0,4,0,3,3,0,0,0,0,13,3,0,3,6,3,0,0,0,0,15,5,8,7,9,5,3,0,0,0,25
UCL515024,8,32,61,52,70,57,13,0,0,291,6,9,3,0,0,7,10,3,0,47,0,0,0,0,0,7,4,0,0,19,0,0,3,0,0,0,0,0,0,6,16,48,68,56,72,72,26,5,0,363,0,7,4,8,0,8,0,0,0,23,0,0,0,0,0,0,0,0,0,7,3,10,5,8,0,7,0,0,0,31,18,56,70,63,69,78,26,5,0,394,16,9,8,13,11,17,55,35,17,174,7,3,6,8,9,10,10,7,0,61,42,64,84,84,100,105,91,43,17,625,3,4,31,35,32,37,4,0,0,141,9,9,29,22,27,26,10,0,0,136,0,3,0,0,3,8,0,0,0,15,0,0,0,0,0,0,0,0,0,3,13,21,56,60,65,65,18,0,0,293,0,3,0,6,8,0,0,0,0,13,0,0,3,0,0,0,0,0,0,6,4,0,3,8,10,0,0,0,0,17
UCL515025,8,21,51,52,69,51,10,0,0,272,9,8,7,12,15,15,8,0,0,73,0,3,5,4,4,6,0,0,0,22,0,3,3,3,0,0,0,0,0,15,21,37,68,72,83,77,15,4,0,382,4,0,5,4,0,3,0,0,0,24,0,0,0,0,0,6,0,0,0,9,4,0,5,4,3,5,0,0,0,28,28,36,78,82,84,82,14,4,0,406,27,6,6,20,12,32,65,55,16,241,3,7,10,14,15,15,17,8,0,81,61,51,96,111,114,123,93,62,16,733,4,11,10,23,47,25,3,0,0,129,19,13,23,34,35,36,4,0,0,171,0,0,3,0,5,3,0,0,0,17,0,0,3,0,0,0,0,0,0,8,25,21,43,64,85,65,12,3,0,319,3,0,3,7,3,0,0,0,0,16,0,0,0,3,3,0,0,0,0,10,3,0,3,12,7,0,0,0,0,28
UCL515026,18,61,125,128,150,130,34,3,0,653,9,13,23,15,20,23,24,4,0,137,3,5,11,17,9,12,7,5,0,68,4,3,0,0,8,0,4,3,0,21,39,86,156,159,194,164,70,9,3,882,10,10,14,9,4,3,0,0,0,50,4,3,0,3,0,0,0,0,0,13,10,11,15,14,4,3,0,0,0,58,48,95,171,177,198,172,71,9,3,945,77,14,26,30,27,59,123,84,38,482,18,9,35,26,20,29,19,13,4,176,143,113,238,225,244,259,215,109,46,1598,8,50,68,67,81,87,10,0,0,377,23,17,52,84,90,79,25,0,0,371,3,3,10,8,8,8,4,0,0,44,0,3,3,0,3,3,0,0,0,20,41,80,137,153,178,175,39,3,4,806,3,7,12,4,3,3,0,0,0,23,5,0,4,3,0,4,0,0,0,18,9,3,10,7,3,8,0,0,0,41
UCL515027,17,82,364,349,228,132,14,0,0,1193,17,13,10,21,5,5,7,0,0,79,3,0,29,18,12,18,0,0,0,80,0,0,8,4,7,0,0,0,0,22,33,101,416,392,253,157,28,0,0,1382,3,12,9,7,5,10,0,0,0,48,3,0,0,0,0,0,0,0,0,6,7,12,9,7,5,10,0,0,0,54,42,114,426,402,259,167,28,0,0,1431,36,7,8,10,10,23,8,0,0,103,14,32,123,97,70,43,9,0,0,382,95,156,555,506,331,227,43,3,0,1918,16,68,171,145,109,50,5,0,0,571,23,18,87,71,44,24,0,0,0,274,0,6,22,9,10,5,0,0,0,58,3,0,3,3,8,3,0,0,0,17,43,91,282,239,168,82,9,0,0,922,3,5,13,11,4,0,0,0,0,39,3,3,17,4,0,0,0,0,0,28,7,10,25,19,7,0,0,0,0,71
UCL515028,4,8,86,109,82,34,8,0,0,334,0,7,9,10,13,3,0,0,0,37,0,4,12,7,8,10,0,0,0,45,0,3,3,3,0,0,0,0,0,8,12,22,108,134,101,47,10,0,0,428,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,23,108,137,96,47,10,0,0,437,20,0,0,0,3,0,0,0,0,30,3,6,30,19,20,3,3,0,0,84,33,32,134,163,120,50,10,0,0,549,3,9,34,51,35,15,0,0,0,146,4,8,34,34,9,5,0,0,0,91,0,0,3,6,5,0,0,0,0,20,0,0,0,0,0,3,0,0,0,7,10,14,71,103,48,27,0,0,0,268,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,0,0,0,16
UCL515029,11,28,109,130,149,86,20,0,0,533,17,12,15,16,18,20,15,3,0,119,0,0,10,7,8,4,0,0,0,33,0,3,5,0,7,3,0,0,0,16,28,49,137,148,176,119,37,0,0,700,5,12,24,14,11,8,0,0,0,73,4,0,3,3,0,3,0,0,0,11,15,13,32,17,11,10,0,0,0,88,46,63,170,165,180,124,39,0,0,790,56,16,19,28,35,48,158,119,36,506,12,12,22,21,20,28,36,19,4,172,106,89,205,219,239,199,223,142,40,1467,3,18,40,53,65,30,3,0,0,219,49,34,47,81,96,71,19,0,0,394,0,3,11,0,9,3,3,0,0,26,3,3,0,0,0,3,0,0,0,9,56,57,102,138,172,110,24,0,0,646,8,4,6,8,6,3,0,0,0,40,6,0,9,8,6,3,0,0,0,40,14,9,18,19,17,4,0,0,0,80
UCL515030,4,19,66,74,98,86,17,3,0,366,10,8,13,15,21,13,21,6,0,108,3,3,0,6,3,3,8,0,0,28,0,0,0,4,3,0,3,0,0,19,23,27,79,101,129,112,41,6,0,522,8,5,8,4,10,4,0,0,0,41,3,0,0,3,0,3,0,0,0,14,9,5,8,12,10,11,0,0,0,56,33,38,88,106,139,126,45,6,0,572,48,7,6,13,12,70,167,94,39,457,3,0,10,6,12,22,20,12,10,102,81,41,108,127,169,218,231,114,46,1138,6,11,18,35,51,39,5,0,0,166,24,12,40,67,68,59,24,5,0,290,0,0,4,3,0,9,6,0,0,23,0,0,0,3,0,3,3,0,0,11,25,26,62,112,116,107,37,5,0,492,0,0,5,0,7,7,0,0,0,22,3,4,0,4,3,3,0,0,0,14,3,4,5,4,5,14,0,0,0,38
UCL515031,7,42,213,213,151,94,14,0,0,745,10,8,18,31,10,10,3,0,0,87,0,4,23,18,15,11,3,0,0,78,0,0,4,4,0,5,0,0,0,14,25,54,262,272,177,116,19,0,0,925,9,3,4,9,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,3,9,3,4,9,0,3,0,0,0,27,28,53,263,278,181,118,19,0,0,947,39,0,4,14,9,3,3,0,0,69,6,0,36,33,17,16,4,0,0,116,74,58,306,328,207,142,25,0,0,1138,8,32,93,94,63,34,0,0,0,322,7,6,50,69,26,15,3,0,0,173,0,0,26,18,3,6,0,0,0,58,0,0,0,6,3,0,0,0,0,4,13,41,163,190,94,55,6,0,0,562,3,0,4,0,3,5,0,0,0,18,3,0,11,3,0,0,0,0,0,19,9,0,16,8,3,5,0,0,0,33
UCL515032,3,15,87,69,88,44,6,0,0,323,6,5,9,12,11,25,6,3,0,84,0,0,7,0,4,3,4,0,0,27,0,0,4,0,3,0,0,0,0,14,17,25,108,89,113,77,19,3,0,444,4,10,5,11,9,19,0,0,0,61,3,0,0,0,0,0,0,0,0,5,8,12,5,14,10,19,0,0,0,67,18,38,118,97,126,92,18,3,0,512,39,11,12,14,19,41,97,56,9,294,9,3,15,15,19,16,21,8,3,107,66,53,143,133,165,143,133,70,9,919,3,10,32,15,38,28,4,0,0,137,9,12,49,49,44,22,9,0,0,184,0,0,5,10,0,3,0,0,0,23,0,4,3,3,3,0,0,0,0,11,15,30,89,74,80,60,10,0,0,361,3,3,8,12,3,3,0,0,0,38,3,3,10,8,0,7,0,0,0,26,3,9,14,18,3,7,0,0,0,55
UCL515033,8,14,30,37,46,43,7,4,0,184,3,0,7,5,9,15,8,0,0,55,0,0,0,3,3,4,7,0,0,13,0,0,0,0,0,0,0,0,0,0,9,22,37,41,59,63,21,4,0,255,0,0,0,3,4,4,0,0,0,13,4,0,0,0,0,0,0,0,0,7,3,4,4,3,4,4,0,0,0,22,13,19,41,47,62,61,22,4,0,281,8,4,3,9,17,27,81,47,13,208,4,3,6,3,9,11,12,8,3,61,29,30,48,53,89,103,115,62,18,548,0,13,7,24,25,26,3,0,0,102,16,6,15,21,35,42,7,3,0,135,0,0,3,0,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,4,15,15,27,47,64,74,12,4,0,257,7,3,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,7,3,0,6,0,3,0,0,0,20
UCL515034,12,22,67,69,94,70,10,4,3,359,15,0,9,5,16,19,7,3,0,78,0,0,15,3,10,10,0,0,0,42,0,6,4,0,3,0,0,0,0,15,28,32,96,81,128,103,20,4,3,492,0,7,8,9,3,10,0,0,0,37,3,0,0,0,3,0,0,0,0,9,3,10,8,7,3,8,0,0,0,48,30,44,107,88,134,110,20,4,3,536,29,9,6,13,14,52,83,76,16,297,9,7,17,12,15,17,8,17,6,107,71,58,126,117,156,178,114,99,27,936,9,14,30,30,30,26,3,0,0,134,15,21,26,43,55,48,9,0,0,215,0,0,6,6,4,6,4,0,0,29,0,3,4,0,3,0,0,0,0,16,23,35,71,73,84,83,13,0,0,395,0,0,3,0,4,5,0,0,0,16,3,3,7,10,4,0,0,0,0,22,3,4,12,7,8,6,0,0,0,42
UCL515035,7,41,92,107,95,52,5,0,0,393,8,4,7,3,4,0,0,0,0,27,0,0,3,3,4,4,0,0,0,19,0,0,0,5,3,0,0,0,0,5,15,47,101,111,106,61,5,0,0,446,3,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,19,17,58,105,117,109,59,5,0,0,466,37,11,12,13,11,9,8,3,0,86,4,9,68,39,45,22,5,0,0,196,55,75,179,160,164,92,18,3,0,748,4,11,44,39,36,17,0,0,0,149,17,10,20,23,15,6,0,0,0,94,0,3,6,6,3,3,0,0,0,24,0,0,3,0,0,0,0,0,0,5,24,22,72,71,64,27,0,0,0,281,0,0,3,0,8,0,0,0,0,19,0,0,0,3,0,0,0,0,0,10,0,0,3,9,8,0,0,0,0,24
UCL515036,12,21,45,64,84,59,30,3,0,319,22,9,6,7,17,30,22,3,0,117,0,3,3,0,3,8,5,0,0,28,0,0,0,0,3,3,0,0,0,5,37,40,60,76,109,98,57,6,0,472,0,0,8,7,8,3,0,0,0,24,0,0,0,0,0,3,0,0,0,8,0,3,8,4,7,9,0,0,0,31,36,44,65,81,122,99,57,6,0,509,30,3,13,7,34,58,127,83,27,392,6,5,9,17,21,21,32,17,6,125,76,51,85,105,179,181,211,108,31,1023,6,14,39,28,56,34,8,0,0,185,13,9,25,51,50,56,18,3,0,239,0,0,0,0,3,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,24,63,85,109,100,27,3,0,434,0,0,0,3,8,3,0,0,0,16,0,0,5,4,3,6,0,0,0,15,0,0,3,4,9,11,0,0,0,29
UCL521001,3,7,12,21,33,21,3,0,0,99,4,0,0,3,0,3,0,0,0,11,0,0,0,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,7,13,28,36,25,6,0,0,121,0,3,0,4,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,4,0,0,0,19,7,10,16,31,44,29,4,0,0,142,11,0,0,3,3,11,20,3,0,54,0,0,0,0,0,3,0,0,0,7,18,7,17,34,49,44,20,3,0,200,0,3,3,6,19,13,0,0,0,42,3,7,11,16,16,11,3,0,0,65,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,13,17,25,37,25,5,0,0,120,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9
UCL521002,3,9,24,30,27,23,7,3,0,124,5,3,3,3,0,8,0,0,0,24,0,0,4,0,0,5,0,0,0,12,0,0,0,0,0,4,0,0,0,7,5,15,31,31,32,41,11,3,0,164,0,0,0,4,0,4,0,0,0,16,4,0,0,0,0,0,0,0,0,3,4,0,4,4,0,7,0,0,0,17,10,17,33,35,34,47,7,3,0,184,6,0,0,4,15,12,52,20,0,106,0,3,0,0,6,3,9,0,0,14,16,19,31,38,51,62,64,25,0,311,3,4,11,16,21,25,0,0,0,86,7,0,6,9,10,14,7,0,0,52,0,0,3,3,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,14,3,19,30,36,39,9,0,0,152,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10
UCL521003,4,7,15,15,24,26,8,0,0,98,0,0,3,3,4,8,9,0,0,32,0,0,0,0,3,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,4,4,21,22,32,39,12,0,0,141,0,3,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,19,4,13,23,31,34,37,12,3,0,155,5,5,3,0,14,31,56,41,14,172,3,3,3,3,0,15,8,12,3,50,11,20,27,34,52,87,78,54,12,383,0,0,0,7,17,14,0,0,0,42,0,4,11,15,11,24,11,0,0,78,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,22,33,39,11,0,0,126,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,0,13
UCL521004,0,0,10,12,8,3,0,0,0,31,0,7,3,4,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,8,10,0,0,0,44,5,11,15,14,4,0,0,0,0,46,0,4,3,0,0,3,0,0,0,13,3,16,15,14,4,3,0,0,0,55,4,19,30,23,18,11,0,0,0,102,21,11,24,8,14,5,3,0,0,89,0,0,0,0,0,0,0,0,0,3,25,32,54,31,26,17,3,0,0,196,0,0,9,9,5,3,0,0,0,23,0,3,4,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,8,3,3,0,0,44,8,3,10,7,3,0,0,0,0,30,4,0,7,3,0,0,0,0,0,7,11,3,13,12,8,0,0,0,0,45
UCL521005,9,16,43,56,54,45,7,0,0,223,3,3,0,8,3,9,3,0,0,29,0,3,3,6,7,6,0,0,0,27,0,3,4,0,0,0,0,0,0,9,15,24,54,69,60,58,11,3,0,286,0,0,4,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,3,4,4,3,0,0,0,18,15,24,55,70,68,61,11,3,0,304,14,3,10,9,10,14,21,19,0,100,0,3,9,6,8,9,3,3,0,35,25,32,69,87,83,83,38,23,3,444,0,9,14,30,29,10,0,0,0,95,8,13,8,18,26,20,3,0,0,102,0,0,8,7,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,11,26,36,53,60,31,4,0,0,219,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,7,0,0,3,4,3,0,0,0,0,12
UCL521006,3,13,26,31,39,28,3,3,0,149,5,0,6,3,8,9,5,0,0,43,0,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,11,13,36,36,51,43,18,3,0,207,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,0,0,15,12,15,35,41,49,45,18,3,0,221,11,0,0,0,12,19,30,9,7,93,0,0,3,3,3,5,4,0,0,18,27,18,39,40,67,70,56,17,7,333,0,6,13,13,28,15,3,0,0,76,10,3,14,18,35,32,3,0,0,109,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,15,30,31,65,43,4,3,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
UCL521007,0,0,5,9,13,16,5,0,0,41,0,0,3,3,3,6,3,0,0,29,0,0,0,7,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,4,8,18,22,25,10,0,0,85,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,15,4,5,8,22,24,31,10,0,0,92,8,0,4,0,12,14,18,18,8,81,0,0,0,0,7,10,3,4,0,24,7,4,14,23,38,54,31,19,7,194,0,0,4,7,8,4,0,0,0,26,3,3,5,5,17,10,8,0,0,50,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,11,17,20,16,8,0,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11
UCL521008,7,3,14,14,15,11,3,0,0,62,0,3,5,0,3,3,7,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,4,13,13,24,13,14,3,0,94,5,4,6,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,4,6,3,4,0,0,0,0,20,11,9,24,15,23,15,14,3,0,116,3,0,10,9,7,12,19,15,9,82,0,3,3,0,4,5,3,3,10,39,14,11,37,21,39,32,39,24,19,238,0,5,3,0,11,6,3,0,0,33,0,7,7,13,5,4,3,0,0,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,7,15,19,12,9,0,0,82,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9
UCL521009,3,3,17,15,20,14,4,0,0,86,0,0,3,4,3,0,8,0,0,16,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,23,14,28,24,14,0,0,106,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,10,6,4,23,19,28,24,14,0,0,120,3,0,0,3,3,13,29,16,10,77,0,0,3,0,3,3,7,0,0,18,11,4,24,21,33,41,49,17,12,216,0,7,15,3,16,4,5,0,0,45,0,3,10,13,5,14,4,0,0,42,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,23,19,18,17,8,0,0,95,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
UCL521010,5,9,19,17,29,22,9,0,0,112,11,3,3,3,3,4,5,3,0,34,0,0,0,0,0,6,0,0,0,12,0,3,0,0,0,0,0,0,0,5,16,10,27,26,40,34,14,3,0,160,3,8,3,3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,3,0,0,0,19,20,18,30,30,45,39,14,3,0,187,13,0,4,6,8,18,32,24,3,113,3,0,3,3,8,10,3,4,0,29,37,21,36,40,52,62,51,31,3,326,3,4,3,11,13,4,0,0,0,45,3,0,12,17,16,20,3,0,0,70,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,8,10,14,28,38,21,9,0,0,125,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,12
UCL521011,4,8,39,31,33,7,0,0,0,121,3,3,0,4,4,3,3,0,0,24,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,10,40,35,41,18,3,0,0,152,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,11,13,41,30,43,16,3,0,0,160,13,0,4,0,0,10,18,8,0,46,0,0,5,0,3,3,0,0,0,11,19,13,44,35,47,30,16,11,0,219,4,4,7,11,16,9,0,0,0,40,4,0,9,22,22,4,0,0,0,71,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,20,30,31,14,0,0,0,117,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,0,4,0,0,0,0,12
UCL521012,4,4,17,13,27,19,0,0,0,88,0,0,0,0,3,4,5,0,0,11,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,20,20,34,30,3,0,0,114,0,3,0,0,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,3,0,0,3,3,0,0,0,12,7,9,21,18,34,31,3,3,0,124,9,0,0,3,7,7,31,8,0,63,0,0,3,3,3,9,3,4,0,25,14,8,26,21,48,46,44,16,0,221,0,4,4,5,14,11,3,0,0,52,3,0,8,7,8,17,3,0,0,51,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,20,17,28,34,3,0,0,111,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,11
