UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL321025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,18,3,11,0,6,0,42,3,104
UCL321026,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,9,3,8,0,3,0,29,5,78
UCL321027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,3,5,0,8,0,28,3,69
UCL321028,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,28,3,11,3,8,0,15,10,106
UCL321029,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,3,0,3,8,5,0,15,0,15,0,6,4,64,3,134
UCL321030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,11,0,6,0,29,3,64
UCL321031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,11,0,13,0,11,0,37,8,98
UCL321032,0,3,0,7,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,6,27,14,3,37,0,12,3,19,4,98,20,236
UCL321033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,7,0,5,0,17,3,59
UCL321034,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,13,3,7,0,5,0,20,7,89
UCL321035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,3,0,3,12,3,0,15,0,19,3,17,3,122,10,215
UCL321036,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,8,0,0,0,8,3,48
UCL321037,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,13,0,10,0,3,0,32,5,93
UCL321038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,13,3,3,15,0,4,0,9,0,22,4,78
UCL321039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,3,4,23,7,0,18,3,13,0,5,0,63,12,148
UCL321040,0,0,0,5,0,0,0,0,0,0,0,3,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,14,0,24,0,118,14,204
UCL321041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,10,0,11,0,3,0,35,7,104
UCL321042,0,3,0,11,0,0,0,0,0,0,0,0,0,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,17,3,17,0,15,3,111,11,194
UCL321043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,15,3,8,0,11,0,32,7,91
UCL321044,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,16,6,0,12,0,7,0,8,3,62,4,121
UCL321045,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,10,0,3,0,14,6,51
UCL321046,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,6,0,0,3,0,0,36
UCL321047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,6,7,3,0,7,0,13,0,5,0,28,3,70
UCL321048,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,5,25,6,3,24,3,16,0,15,0,57,16,171
UCL321049,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,5,3,15,11,10,0,6,3,20,0,18,3,159,23,249
UCL321050,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,3,19,4,0,20,3,7,0,15,0,21,10,101
UCL321051,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,9,0,10,0,4,0,43,7,91
UCL321052,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,14,0,12,0,3,3,48,8,94
UCL321053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,4,0,4,3,36,3,67
UCL321054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,3,0,0,0,0,17,0,52
UCL321055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,8,0,0,0,10,0,20,3,65
UCL321056,0,3,0,3,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,3,0,4,20,3,0,3,3,3,0,4,3,45,12,106
UCL321057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,6,0,3,0,15,0,34
UCL321058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,3,0,0,0,0,16
UCL321059,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,0,0,3,14,11,3,8,0,6,0,10,0,29,11,100
UCL321060,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,6,38,7,3,20,0,9,0,7,3,31,17,130
UCL321061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,13,3,0,20,0,9,0,4,3,36,3,102
UCL321062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,14
UCL321063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,4,0,4,22,5,0,12,4,15,4,8,3,54,12,141
UCL321064,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,0,11,0,3,0,37,3,77
UCL321065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,3,33,5,0,10,0,3,0,3,0,22,14,93
UCL321066,0,3,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,12,3,4,0,9,0,34,11,109
UCL321067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,8,0,14,0,32,7,84
UCL321068,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,6,0,8,0,8,0,53,7,104
UCL321069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,0,5,0,0,0,23,0,59
UCL321070,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,0,0,3,9,11,0,20,0,12,0,9,0,59,13,131
UCL321071,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,14,3,13,0,7,5,57,6,114
UCL321072,0,3,0,3,0,0,0,0,0,0,0,0,0,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,17,3,15,0,10,0,77,16,154
UCL321073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,17
UCL321074,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,16,12,0,14,0,10,0,4,0,23,5,90
UCL321075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,7,0,8,0,13,0,77,9,131
UCL321076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,15,0,6,0,9,0,15,3,63
UCL321077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,17,6,3,14,0,4,0,4,0,23,9,80
UCL321078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,14,4,10,3,4,0,27,3,90
UCL321079,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,0,0,0,0,5,25,3,0,12,3,14,0,4,0,27,8,92
UCL321080,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,3,0,7,23,6,0,23,0,11,0,10,0,35,5,109
UCL321081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,18,0,5,0,5,0,23,5,83
UCL321082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,15,0,16,0,5,0,24,10,96
UCL321083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,18,0,31
UCL321084,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,6,0,10,0,0,0,5,5,46
UCL321085,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,4,0,6,3,6,0,37,5,85
UCL321086,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,4,0,7,33,0,4,13,0,12,0,3,0,18,17,103
UCL321087,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,16,0,16,3,19,3,70,13,187
UCL321088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,5,0,10,0,8,0,73,6,116
UCL321089,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,10,0,5,0,8,0,25,0,63
UCL321090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,22,8,0,20,3,10,0,12,3,51,10,131
UCL321091,0,5,0,11,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,3,3,17,10,0,12,0,9,0,11,0,34,10,102
UCL321092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,0,3,0,10,0,22,0,54
UCL321093,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,15,0,5,0,5,0,25,9,88
UCL321094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,12,0,7,0,0,0,8,5,64
UCL321095,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,9,9,9,4,8,0,0,0,5,0,47,7,92
UCL321096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,9,0,3,0,4,0,6,3,60
UCL321097,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,5,15,4,0,12,0,6,0,0,3,48,7,92
UCL321098,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,7,0,4,3,3,0,48,0,80
UCL321099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,4,0,7,0,3,3,37,6,66
UCL321100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,6,0,11,3,48,13,97
UCL321101,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,8,0,7,0,46,8,94
UCL321102,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,23,8,3,5,3,9,0,11,0,41,7,117
UCL321103,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,12,0,8,0,3,0,21,9,86
UCL321104,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,17,5,12,0,11,0,36,5,98
UCL321105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,13,0,12,0,3,0,22,5,78
UCL321106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,3,11,0,8,0,26,7,78
UCL321107,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,12,0,11,4,5,0,52,3,104
UCL321108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,14,0,3,0,24,3,83
UCL321109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,17,0,15,3,11,0,48,3,116
UCL321110,0,0,0,4,0,0,0,0,0,0,0,0,0,5,25,29,0,0,0,0,0,0,0,0,0,3,0,3,32,10,3,16,0,17,3,13,3,83,22,209
UCL321111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,5,15,4,0,18,6,11,0,5,0,49,12,115
UCL321112,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,10,3,13,0,6,0,56,8,112
UCL321113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,5,0,17,0,6,0,7,0,21,0,69
UCL321114,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,16,0,0,0,0,0,0,0,0,0,0,0,3,35,7,0,9,3,16,0,5,0,24,6,107
UCL321115,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,12,14,0,8,0,15,0,11,0,74,5,144
UCL321116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,22,7,3,9,3,3,0,4,0,44,7,103
UCL321117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,11,0,21
UCL321118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,7,0,16,0,8,0,35,5,87
UCL321119,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,6,0,7,4,77,11,126
UCL322001,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,7,0,6,0,5,0,9,4,57
UCL322002,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,3,0,0,0,5,3,37
UCL322003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,0,0,0,0,0,19,3,36
UCL322004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,5,4,3,0,3,0,26,7,54
UCL322005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,5,0,3,0,0,0,5,0,27
UCL322006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,4,13,4,0,7,0,6,0,3,0,28,4,67
UCL322007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,22,3,37
UCL322008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,3,3,0,0,7,0,46
UCL322009,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,6,0,3,0,0,0,6,5,38
UCL322010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,32,10,58
UCL322011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,3,3,0,12,0,20,3,52
UCL322012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,4,0,18,3,43
UCL322013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,4,0,7,0,4,0,0,0,15,0,44
UCL322014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,4,0,5,0,0,0,16,6,51
UCL322015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,0,3,0,0,4,4,3,36
UCL322016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL322017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,4,4,5,3,50,3,78
UCL322018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,8,0,29,6,58
UCL322019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,0,0,0,0,0,3,26
UCL322020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,3,3,0,12,3,33
UCL322021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,11,0,3,0,13,7,57
UCL322022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,16
UCL322023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,10,3,11,4,42,9,90
UCL322024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,3,0,6,0,48,6,78
UCL322025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,8,0,8,0,8,3,29,3,78
UCL322026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
UCL322027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,4,0,7,7,25
UCL322028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,6,0,0,0,8,0,33
UCL322029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,10
UCL322030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,21,3,37
UCL322031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,21
UCL322032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,3,0,3,0,33,3,55
UCL322033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,6,0,19,7,60
UCL322034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8
UCL322035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,7,0,22,6,44
UCL322037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,0,0,0,0,5,9,3,0,12,0,0,0,4,0,21,3,55
UCL322038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,10,0,3,0,6,0,48,4,85
UCL322039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,3,0,3,3,18
UCL322040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,4,0,0,0,20,4,43
UCL322041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,0,4,0,16,5,36
UCL322042,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,3,6,4,0,3,3,34
UCL322043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,4,3,12
UCL322044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,15,5,31
UCL322045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,5,0,3,0,6,3,30
UCL322046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,7,0,0,0,12,3,33
UCL322047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,11,0,7,0,19,8,56
UCL322048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,13,0,33
UCL322049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,15,0,0,9,0,6,0,0,0,3,6,34
UCL322051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,15,3,38
UCL322052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,0,3,3,14,5,35
UCL322053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,12,3,21
UCL322054,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,5,0,0,0,3,4,20,8,48
UCL322055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,4,0,33,7,57
UCL322056,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,4,0,4,0,4,0,26,5,60
UCL322057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10
UCL322058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,0,6,0,23,4,46
UCL322059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,6,0,3,0,8,0,40,8,74
UCL322060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7
