SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED30068,3,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,7,3,9,0,18,0,0,0,3,0,0,0,0,0,9,0,10,0,0,0,0,0,4,0,9,0,46,0,57,0,0,0,0,0,3,0,23,4,35,0,70,3,3,0,7,0,28,0,23,5,81,0,145,3,11,0,14,0,68,3,42,4,99,0,247,14,18,0,59,3,139,4,46,10,88,3,387,33,24,0,121,14,168,5,35,13,61,0,479,41,15,5,133,12,137,10,38,10,61,0,470,82,19,5,122,15,88,6,15,3,38,3,389,178,31,9,232,20,123,7,30,10,46,0,698,129,13,0,137,24,51,3,3,0,23,0,390,115,13,0,71,10,24,0,3,0,7,0,249,64,0,0,25,3,22,3,0,3,0,0,135,85,6,3,57,10,32,3,8
SED30069,0,0,0,0,0,4,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,4,0,3,0,6,0,3,0,5,0,3,0,7,0,21,0,31,0,0,0,0,0,5,0,18,5,21,0,54,3,7,0,4,0,23,3,25,0,35,0,94,6,10,0,18,0,41,0,36,5,57,0,163,9,22,0,52,0,105,0,36,3,54,0,288,33,26,4,93,13,108,3,27,11,63,0,377,38,25,0,119,4,118,3,20,4,39,0,371,43,19,7,130,11,93,3,14,4,26,0,349,165,22,13,239,25,136,4,29,14,41,0,695,176,22,8,169,26,49,4,12,3,14,3,500,157,13,3,122,21,29,5,13,3,15,0,369,82,7,0,50,13,41,0,6,0,5,0,201,147,8,4,141,16,36,5,4
SED30070,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,25,0,29,0,4,0,0,0,8,0,15,4,19,0,45,0,3,0,7,0,8,0,24,0,26,0,74,4,3,0,14,0,45,0,26,5,46,3,149,11,18,0,45,5,92,0,30,5,61,0,260,31,16,0,127,11,110,3,25,4,42,0,378,42,26,3,173,9,119,4,24,8,40,0,441,71,19,3,196,11,100,7,22,3,22,0,468,264,31,8,422,43,203,6,23,10,35,0,1056,294,24,8,396,44,84,11,9,5,14,0,894,224,13,3,207,25,44,4,10,0,5,0,548,217,7,3,88,19,62,0,4,3,3,0,403,339,12,0,249,31,87,11,9
SED30071,0,0,0,0,0,6,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,7,0,13,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,3,0,0,0,9,0,21,0,33,0,0,0,5,0,11,0,11,0,24,0,56,3,3,0,5,0,22,0,24,3,60,0,125,3,15,0,13,3,72,0,30,4,62,0,213,12,20,3,47,6,148,8,42,6,64,3,349,26,24,0,111,12,120,3,23,4,47,0,373,48,14,3,149,12,125,6,24,9,25,0,405,77,20,9,161,15,109,5,18,5,19,0,434,259,14,3,238,33,147,8,22,9,23,3,768,176,11,9,216,38,59,3,6,7,14,0,543,155,10,0,106,22,24,0,7,3,5,0,330,89,0,0,37,10,36,0,3,0,8,0,179,129,3,4,99,10,31,4,3
SED30072,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,4,0,23,0,34,0,3,0,0,0,12,0,20,0,24,0,54,0,4,0,7,0,26,0,23,0,29,0,97,0,9,0,17,0,66,0,28,8,28,0,160,8,13,0,44,3,117,7,37,7,60,0,297,56,21,0,113,7,144,3,30,6,40,3,426,47,16,3,159,8,141,9,24,10,35,0,452,84,21,0,172,22,132,7,24,8,20,3,497,282,56,14,366,49,227,9,27,5,48,3,1087,272,17,5,368,49,69,14,10,6,17,0,833,242,14,3,203,29,51,8,9,3,14,0,572,157,9,3,95,21,70,0,8,4,7,0,370,254,13,11,211,27,69,12,11
SED30073,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,9,0,0,0,7,3,0,0,0,0,6,0,7,0,22,0,43,0,0,0,4,0,11,0,11,0,15,0,42,0,6,0,3,0,19,0,15,0,17,0,68,5,4,0,6,0,33,0,26,0,23,0,102,7,17,3,22,0,47,0,27,3,26,0,164,19,11,3,42,6,49,0,15,0,28,0,171,21,11,0,54,0,48,3,20,3,19,0,187,36,13,0,57,0,55,0,9,0,13,0,190,85,15,4,151,14,144,8,13,8,27,0,470,93,16,3,159,28,48,5,9,0,10,0,371,117,15,0,138,16,28,8,4,0,10,0,335,92,5,0,74,16,99,3,8,7,10,0,311,335,23,3,309,47,104,3,4
SED30074,4,0,0,3,0,0,0,0,0,3,0,20,3,0,0,3,0,4,0,0,0,3,0,14,0,0,0,3,0,4,0,0,0,6,0,19,0,0,0,0,0,0,0,3,0,6,0,15,3,3,0,3,0,6,0,6,0,37,0,61,4,0,0,11,0,9,0,16,0,34,0,75,8,11,0,23,3,31,0,15,4,67,0,169,14,13,0,33,0,91,3,31,8,63,4,261,27,43,7,121,15,150,8,46,4,64,3,488,73,27,6,189,16,145,5,34,7,50,0,539,76,17,3,162,23,96,6,21,8,29,0,440,108,19,3,191,22,74,4,6,3,23,0,448,201,21,10,263,28,103,12,18,10,19,4,690,140,8,5,172,18,29,6,0,3,3,3,391,102,8,3,65,5,7,3,3,3,0,0,197,47,0,0,24,8,19,0,0,3,0,0,100,75,3,3,66,5,18,0,0
SED30075,5,0,0,0,0,4,0,0,0,18,0,33,0,0,0,0,0,0,0,0,0,10,3,19,0,3,0,0,0,0,0,4,0,7,0,18,0,0,0,0,0,4,0,10,0,5,0,23,3,3,0,0,0,0,0,20,3,32,0,61,0,5,0,3,0,9,0,42,5,33,0,103,4,12,0,4,3,38,3,41,0,42,3,156,3,18,0,16,5,89,3,49,6,60,0,264,8,40,3,73,3,149,4,68,9,64,3,421,41,41,4,136,12,135,0,44,3,52,0,474,51,36,0,147,11,114,4,32,8,38,4,441,77,26,3,143,8,97,3,17,0,19,0,400,185,41,4,284,33,143,9,17,10,32,0,762,191,28,7,217,27,55,13,9,3,10,0,563,151,10,0,153,19,28,0,10,0,9,0,382,99,5,0,42,6,33,0,0,0,3,0,197,176,13,0,133,16,46,0,4
SED30076,0,0,0,0,0,3,0,0,0,12,0,16,0,3,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,5,0,11,0,22,0,4,0,0,0,12,0,15,5,18,0,59,7,5,0,0,0,30,0,14,3,31,0,89,8,11,0,11,0,70,0,23,3,45,0,174,9,23,0,60,3,131,4,45,4,42,3,324,34,34,7,119,10,130,3,32,8,37,0,417,42,25,3,151,6,139,0,35,9,36,0,438,79,23,7,205,27,135,8,24,3,35,0,545,300,50,8,411,38,226,6,30,15,53,0,1144,309,15,7,366,51,88,10,25,9,21,0,904,297,24,0,214,40,57,14,4,3,14,0,662,180,7,7,92,18,65,3,5,4,14,0,393,286,7,8,204,27,83,7,10
SED30077,0,0,0,0,0,3,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,4,0,8,0,12,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,3,0,11,0,21,0,0,0,0,0,3,0,5,3,12,0,30,0,0,0,8,0,17,0,18,0,28,0,72,0,7,0,10,3,33,0,26,4,14,0,96,9,19,3,27,3,58,0,17,5,24,0,164,24,18,3,45,10,79,7,19,3,30,0,234,27,19,0,91,4,70,0,15,4,20,0,256,33,9,0,111,14,67,3,15,3,22,0,283,137,23,5,223,33,147,6,26,9,26,0,639,138,23,4,292,37,56,7,8,4,12,0,595,161,21,6,214,38,41,8,4,0,14,0,509,156,7,4,122,33,97,6,3,0,8,3,432,472,30,10,515,80,147,6,11
SED30078,0,0,0,0,0,0,0,0,0,64,0,70,3,0,0,0,0,3,0,5,0,14,0,28,0,5,0,5,0,6,0,19,0,28,0,60,0,0,0,0,0,3,0,16,0,14,0,30,0,6,0,0,0,12,0,29,3,51,0,107,0,10,0,4,0,36,3,52,4,59,3,169,4,24,0,18,3,81,0,64,3,77,0,269,8,43,4,40,0,167,8,57,6,77,0,418,33,55,0,102,6,243,10,69,13,116,5,638,73,59,3,179,10,223,9,52,9,57,0,684,68,21,7,171,3,179,7,39,19,54,3,562,120,31,8,164,10,168,7,40,4,51,0,591,302,56,5,388,41,307,18,52,8,79,4,1255,327,29,3,301,38,81,8,34,9,41,0,869,217,20,0,187,31,51,3,11,3,22,3,536,179,17,0,92,8,101,0,18,11,12,0,432,312,12,9,215,16,104,10,16
SED30079,0,0,0,0,0,4,0,0,0,57,0,66,0,0,0,0,0,0,0,8,0,13,0,22,0,0,0,0,0,0,0,15,4,35,0,55,0,0,0,0,0,4,0,20,0,13,0,37,0,6,0,0,0,10,0,23,4,58,0,96,0,6,3,6,0,34,0,37,5,48,0,139,3,13,0,14,0,49,0,47,11,75,5,216,5,32,0,27,0,117,0,59,3,79,0,326,26,35,0,75,0,161,8,54,8,98,0,479,56,31,3,105,13,163,3,41,9,74,4,502,49,23,0,118,13,149,3,27,8,46,0,442,92,22,3,143,13,116,3,10,0,51,3,450,221,42,7,237,36,159,7,31,13,70,3,824,202,26,3,186,21,60,3,13,5,25,0,541,138,9,4,119,5,33,0,10,6,17,0,346,73,6,4,37,6,45,0,11,0,10,0,207,188,16,3,113,9,57,6,12
SED30080,3,0,4,0,0,0,0,8,0,31,0,40,0,0,0,0,0,3,0,3,0,3,0,11,0,4,0,0,0,0,0,5,0,14,0,21,0,0,0,0,0,0,0,3,0,6,0,16,0,4,0,0,0,4,0,12,0,22,0,45,0,3,0,0,0,18,0,22,3,15,0,69,0,19,0,8,0,15,0,28,0,25,0,101,7,17,0,21,0,63,0,38,4,23,0,178,28,39,0,65,3,102,3,29,8,45,0,320,31,27,4,98,15,87,3,28,12,37,0,334,37,17,4,108,4,67,0,18,0,18,0,279,61,22,0,105,5,61,0,17,4,23,0,294,136,34,6,226,25,139,6,24,0,31,0,626,148,11,0,184,13,41,6,10,3,22,0,437,149,17,3,105,3,26,5,6,0,14,0,323,88,7,0,57,10,63,0,3,3,11,0,245,282,18,5,285,11,90,6,15
SED30081,0,3,0,4,0,0,0,0,0,12,0,20,0,0,0,0,0,3,0,3,0,6,0,14,0,0,0,0,0,3,0,0,0,8,0,13,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,33,0,40,0,5,0,0,0,10,0,11,0,34,0,59,0,5,0,4,3,29,0,25,3,50,0,121,6,8,0,25,0,52,0,30,7,65,0,197,13,24,5,66,5,125,4,39,10,54,0,341,42,22,3,122,13,181,3,29,10,61,0,501,61,27,3,150,19,192,9,26,4,36,3,537,84,14,5,181,13,126,3,17,8,22,0,468,333,27,4,351,57,190,12,29,11,39,0,1059,341,19,8,284,44,84,12,14,3,15,3,828,250,10,10,141,29,28,3,8,4,9,0,487,169,3,5,55,13,38,4,3,3,7,0,300,205,4,4,92,14,37,0,0
SED30082,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,0,3,0,5,0,16,0,0,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,4,0,5,0,18,0,28,0,0,0,7,0,6,0,5,0,19,0,37,0,5,0,4,0,24,0,15,0,47,0,102,4,12,0,23,3,62,4,38,7,51,0,191,9,20,0,57,5,107,5,43,4,63,0,324,29,20,0,117,4,136,8,27,10,39,0,383,41,19,0,134,9,114,3,17,9,33,3,385,70,16,3,134,13,103,3,19,6,22,0,382,198,28,6,288,41,132,21,19,5,28,0,775,186,20,4,259,30,46,7,17,8,8,0,589,161,10,10,148,8,14,4,3,0,4,0,365,124,3,0,66,3,35,4,0,0,7,0,246,215,9,4,169,18,50,5,3
SED30083,4,0,0,0,0,0,0,3,0,18,0,26,0,0,0,3,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,3,0,4,0,4,0,9,0,0,0,0,0,0,0,6,0,33,0,41,0,3,0,0,0,14,0,16,0,23,3,63,3,7,0,5,0,35,0,28,3,43,0,120,5,6,0,19,0,80,3,39,9,54,0,209,13,20,3,73,6,129,3,46,3,51,0,340,33,31,0,135,10,144,3,27,6,45,0,427,50,21,5,166,16,151,4,19,5,32,0,460,72,10,8,163,15,127,0,23,7,27,0,458,241,34,3,306,45,152,10,14,4,25,0,836,218,17,3,223,29,45,6,9,6,4,0,567,151,11,0,142,22,23,0,4,0,3,0,359,108,3,0,50,5,49,3,3,0,3,0,220,146,8,3,148,12,58,3,4
SED30084,0,0,0,0,0,0,0,3,0,8,0,15,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,23,0,32,0,0,0,0,0,8,0,12,0,30,0,46,0,4,0,3,0,12,0,20,0,40,0,84,4,10,0,13,3,49,0,33,3,50,0,167,11,14,0,50,0,86,4,44,7,48,0,261,19,23,0,59,5,91,8,30,3,31,0,268,30,15,0,101,8,79,4,26,6,26,3,295,58,12,3,100,17,73,3,19,7,19,0,315,164,20,3,232,37,86,10,12,9,16,0,595,177,12,3,208,21,46,6,11,3,7,0,497,152,4,0,124,18,20,3,3,3,4,0,340,104,3,3,49,13,45,3,0,3,10,0,236,219,11,3,172,22,47,6,12
SED30085,9,0,0,3,0,0,0,0,0,4,0,20,8,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,5,0,3,0,9,0,26,5,0,0,0,0,3,0,3,0,8,0,13,9,0,0,5,3,3,0,7,0,15,0,42,3,3,0,14,0,8,0,12,0,15,0,56,13,0,0,23,3,22,0,9,0,46,0,124,22,7,0,29,4,58,3,17,0,33,0,175,43,10,0,83,7,96,0,14,3,36,0,294,73,12,3,99,8,106,4,17,0,26,0,347,49,15,3,119,11,84,3,12,5,8,0,304,64,11,3,130,9,69,5,5,3,9,0,314,186,18,6,192,33,92,20,3,11,13,3,580,153,14,3,152,16,36,11,0,0,9,3,403,89,5,5,86,15,10,4,0,0,3,0,225,62,3,0,27,9,28,3,0,7,4,0,136,129,5,9,77,12,21,7,3
SED30086,0,0,0,0,0,3,0,7,3,33,0,41,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,8,0,20,0,24,0,0,0,0,0,0,0,4,0,14,0,19,0,4,0,0,0,0,0,10,0,49,0,63,0,4,0,3,0,10,0,25,0,41,0,95,0,10,0,9,0,50,0,38,7,73,0,191,10,14,0,18,4,124,3,53,6,123,0,356,21,23,10,77,14,217,3,84,18,105,5,583,59,50,7,163,27,294,14,59,18,80,5,763,91,34,3,189,27,217,8,36,11,54,0,677,153,22,5,194,26,163,9,25,12,32,0,644,419,42,8,361,59,205,15,32,10,51,0,1198,267,21,6,233,40,83,9,12,6,20,0,697,174,10,3,114,18,28,8,3,3,7,0,360,88,0,0,35,9,29,0,0,0,3,0,178,125,7,0,54,6,29,0,0
SED30087,5,0,0,5,0,9,0,0,0,11,0,28,3,0,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,6,0,4,0,22,0,33,0,3,0,4,0,4,0,8,3,19,0,48,3,6,0,13,0,16,3,17,0,37,0,98,9,14,0,32,3,52,0,34,3,50,0,190,22,21,0,75,10,116,3,44,8,47,0,344,38,21,6,128,12,119,6,24,7,28,0,398,53,24,8,145,11,131,3,15,8,8,3,416,82,9,6,185,21,126,7,13,8,18,3,475,241,27,8,377,35,231,7,27,21,21,0,994,244,18,14,369,43,78,11,8,7,4,0,798,223,15,14,199,20,28,6,9,0,3,0,520,134,0,7,72,5,91,0,3,3,4,0,316,261,14,14,280,36,83,6,7
SED30088,0,0,0,0,0,3,0,4,0,59,0,71,0,0,0,0,0,0,0,0,0,24,0,27,0,3,0,0,0,3,0,5,0,27,0,42,0,0,0,0,0,3,0,7,0,15,0,25,0,0,0,0,0,4,0,29,3,139,0,187,3,3,0,0,0,31,0,42,7,93,3,176,0,7,4,7,0,83,3,66,3,123,0,294,3,17,0,24,4,187,4,81,17,156,7,500,17,37,0,76,7,308,3,80,30,130,3,692,91,32,4,153,20,297,4,69,13,108,6,798,92,30,3,166,19,220,12,49,11,58,0,663,126,18,0,147,22,157,4,46,14,60,0,589,321,32,16,255,34,178,9,24,10,51,5,942,217,17,11,144,23,85,3,10,7,25,0,544,104,8,3,49,15,29,5,0,0,6,0,229,71,4,0,27,7,19,7,7,0,5,0,140,81,3,0,31,8,30,0,6
SED30089,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,6,0,3,0,12,0,0,0,0,0,5,0,3,0,29,0,42,0,0,0,0,0,9,0,15,0,5,0,31,5,3,0,11,0,26,0,20,0,27,0,84,0,13,0,9,0,36,0,19,0,27,0,114,12,17,0,33,3,66,0,32,0,34,3,199,20,18,3,74,8,84,6,19,5,30,0,265,18,13,5,92,12,87,0,21,9,22,0,278,38,17,3,119,16,85,6,14,4,30,3,326,138,39,8,268,30,160,6,24,5,34,3,710,180,26,7,353,43,70,15,11,3,13,0,728,165,22,3,263,43,40,5,5,0,14,0,570,163,13,3,141,25,106,7,7,0,6,0,470,436,16,6,419,60,125,11,9
SED39494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED40001,0,0,0,0,0,0,0,0,0,25,3,30,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,9,0,22,5,3,0,0,0,10,0,10,3,11,0,38,5,7,0,4,0,11,0,14,0,16,0,59,3,4,0,10,0,37,0,24,0,14,0,99,3,14,0,22,3,61,0,21,3,24,0,149,5,16,0,37,0,44,0,16,3,28,3,152,10,16,0,40,0,40,0,10,0,14,0,133,21,14,0,60,0,39,0,5,0,13,0,149,67,17,6,138,21,82,4,19,3,18,0,377,66,9,3,140,19,27,3,10,3,9,0,304,78,15,4,121,18,14,0,4,0,3,0,266,74,3,0,62,8,67,0,3,0,3,0,228,275,26,7,288,31,84,6,13
SED40002,3,0,0,0,0,0,0,0,0,23,0,31,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,3,0,9,0,11,0,14,0,3,0,0,0,6,0,15,0,20,0,38,0,3,0,7,0,8,0,13,4,15,0,41,3,10,0,7,0,18,0,24,0,17,0,87,0,16,0,12,3,42,4,37,3,16,0,136,8,28,5,40,0,74,9,19,0,32,0,216,12,24,4,53,6,56,7,26,7,34,0,224,15,21,3,87,0,63,8,10,3,12,0,224,33,13,3,138,7,62,3,19,0,15,0,295,124,18,0,251,17,93,6,24,3,26,0,571,118,19,5,258,29,53,10,8,3,12,0,507,127,13,5,179,29,21,11,11,0,8,0,409,88,5,0,95,14,34,0,3,3,0,0,247,178,18,9,180,18,49,3,3
SED40003,0,0,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,11,0,14,0,28,0,0,0,3,0,6,0,11,0,0,0,23,3,3,0,3,0,4,0,3,0,14,0,29,3,13,0,11,0,25,0,23,3,17,0,91,12,18,0,27,0,44,0,20,0,27,0,146,15,10,0,47,3,38,0,17,0,14,3,148,17,17,0,57,0,40,0,10,0,18,0,160,18,10,3,68,6,61,0,10,3,12,0,200,68,36,3,162,10,106,4,10,3,19,0,431,89,18,3,204,20,59,3,10,4,9,0,426,125,16,9,183,14,23,3,11,0,13,0,400,115,20,0,96,10,119,0,10,3,3,0,369,469,53,9,582,47,198,13,29
